IDENT,RAW,GOLD,digitize_flagged
105717,INTAKES #2 & 4 LEAKING. REMOVED & REPLACED GASKETS.,intakes number 2 and number 4 leaking. removed and replaced gaskets.,False
105718,R/H ENGINE RUNNING ROUGH. DURING RUN UP ENGINE WAS VIOLENTLY. RAN A/C. OPS & LEAK CK GOOD. REINSTALLED COWLING.,right-hand engine running rough. during run up engine was violently shaking. ran aircraft. operations and leak check good. reinstalled cowling.,False
105719,R/H ENGINE RUNNING ROUGH. DURING RUN UP ENGINE WAS VIOLENTLY. CONFIRMED DISCREPANCY. INSPECTED R/H ENGINE & FOUND,right-hand engine running rough. during run up engine was violently shaking. confirmed discrepancy. inspected right-hand engine,False
105720,"R/H ENGINE RUNNING ROUGH. DURING RUN UP ENGINE WAS VIOLENTLY. INSTALLED #2 & 4 INTERCYLINDER BAFFLE, TIE ROD & DRAIN","right-hand engine running rough. during run up engine was violently shaking. installed number 2 and number 4 intercylinder baffle, tie rod and drain",False
105721,"R/H ENGINE RUNNING ROUGH. DURING RUN UP ENGINE WAS VIOLENTLY. REMOVED BAFFLING, INTAKE PIPE, EXHAUST STACK & AFT MUFF","right-hand engine running rough. during run up engine was violently shaking. removed baffling, intake pipe, exhaust stack and aft muffler",False
105722,"R/H ENGINE RUNNING ROUGH. DURING RUN UP ENGINE WAS VIOLENTLY. TORQUED HOLD DOWN NUTS TO SPECS. REINSTALLED INTAKE, EX","right-hand engine running rough. during run up engine was violently shaking. torqued hold down nuts to specs. reinstalled intake, exhaust",False
105723,R/H ENGINE RUNNING ROUGH. DURING RUN UP ENGINE WAS VIOLENTLY. INSTALLED & TORQUED SPARK PLUGS. CONNECTED SPARK PLUG L,right-hand engine running rough. during run up engine was violently shaking. installed and torqued spark plugs. connected spark plug lead,False
105724,BOTH LWR ENG COWLS NEED CLEANING. CLEANED BOTH COWLS.,both lower engine cowls need cleaning. cleaned both cowls.,False
105725,"LH ENGINE, #2, 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED W/ NEW GASKETS.","left-hand engine, number 2, and number 4 intake gaskets leaking. removed and replaced with new gaskets.",False
105726,"MAG DROP OUT OF STANDARDS. RAN A/C UP TO OPERATING PARAMETERS. PERFORMED MAG CK, O",magneto drop out of standards. ran aircraft up to operating parameters. performed magneto check,False
105727,#1 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 1 intake gasket leaking. removed and replaced gasket.,False
105728,#2 & 3 INTAKES LEAKING. REMOVED & REPLACED GASKETS.,number 2 and number 3 intakes leaking. removed and replaced gaskets.,False
105729,"PROP OVERSPEED, HIGH RPM & ANYTHING ABOVE 22 INCHES WOULD RE. C/W LYCOMING 369M; OVERSPEED FOUND TO BE BETWEEN 5 & 10","propeller overspeed, high rpm and anything above 22 inches would require inspection. complied with lycoming 369 m; overspeed found to be between 5 and 10",False
105730,L/H ENGINE #2 CYL LOST CHT & EGT DURING LANDING. ALSO STARTE. REMOVED & REPLACED #2 CYL ASSY ON LEFT ENGINE. CHANGED,left-hand engine number 2 cylinder lost cht and egt during landing. removed and replaced number 2 cylinder assembly on left engine.,False
105731,L/H ENGINE #2 CYL LOST CHT & EGT DURING LANDING. ALSO STARTE. FOR BILLIN PURPOSES ONLY,left-hand engine number 2 cylinder lost cht and egt during landing. for billing purposes only,False
105732,#3 LWR INTAKE TUBE LEAKS. SWEDGED INTAKE TUBE & INSTALLED INTAKE TUBE W/ NEW GASK,number 3 lower intake tube leaks. swedged intake tube and installed intake tube with new gasket,False
105733,#3 & 4 CYL INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED GASKETS.,number 3 and number 4 cylinder intake gaskets are leaking. removed and replaced gaskets.,False
105734,"#3 CYL AFT BAFFLE ATTACH SCREW HAS COME OUT. REMOVED DIPSTICK TUBE, REINSTALLED SCREW, REINSTALLED D","number 3 cylinder aft baffle attach screw has come out. removed dipstick tube, reinstalled screw, reinstalled d",False
105735,"#3 EXHAUST PUSH ROD SEAL IS LEAKING. REMOVED & REPLACED PUSH ROD SEAL, O-RING RETAINER & 2 R","number 3 exhaust push rod seal is leaking. removed and replaced push rod seal, o-ring retainer and 2 rods",False
105736,#1 & 4 INTAKES LEAKING. REMOVED & REPLACED GASKETS.,number 1 and number 4 intakes leaking. removed and replaced gaskets.,False
105737,#1 CYLINDER CRACKED. LEAK & OPS CK GOOD.,number 1 cylinder cracked. leak and operations check good.,False
105738,#2 INTAKE TUBE GASKET LEAKING. INSTALLED NEW GASKET.,number 2 intake tube gasket leaking. installed new gasket.,False
105739,#1 CYLINDER CRACKED. INSTALLED NEW #1 CYL IAW LYCOMING OVERHAUL MANUAL.,number 1 cylinder cracked. installed new number 1 cylinder in accordance with lycoming overhaul manual.,False
105740,#1 CYL SIDE BAFFLE IS CRACKED. INSTALLED PATCH MADE OF LIKE MATERIAL.,number 1 cylinder side baffle is cracked. installed patch made of like material.,False
105741,"#4 CYL HAS LOW COMPRESSION. RAN UP A/C, LEAK CK GOOD.","number 4 cylinder has low compression. ran up aircraft, leak check good.",False
105742,#4 CYL HAS LOW COMPRESSION. FOUND DRY TAPPET CLEARANCE W/IN SPECS & ALL FLUID LINES,number 4 cylinder has low compression. found dry tappet clearance within specs,False
105743,"#4 CYL HAS LOW COMPRESSION. REMOVED CYLINDER FROM ENGINE, INSPECTED & FOUND BURNT E","number 4 cylinder has low compression. removed cylinder from engine, inspected and found burnt exhaust valve",False
105744,"CYL #1 & 3 TIE ROD IS LOOSE AND AFT BAFFLE IS CONTACTING OIL. ADJUSTED INTERCYLINDER BAFFLE TIE ROD, INSPECTED RETURN","cylinder number 1 and number 3 tie rod is loose and aft baffle is contacting oil. adjusted intercylinder baffle tie rod, inspected return to service",False
105745,#2 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 2 intake leaking. removed and replaced gasket.,False
105746,#1 & 2 INTAKES LEAKING. REMOVED & REPLACED GASKETS.,number 1 and number 2 intakes leaking. removed and replaced gaskets.,False
105747,#3 CYLINDER HAS LOW COMPRESSION. RUN UP LEAK CK GOOD.,number 3 cylinder has low compression. run up leak check good.,False
105748,"#3 CYLINDER HAS LOW COMPRESSION. REINSTALLED BAFFLING, EXHAUST INTAKE TUBES, OIL RETURN","number 3 cylinder has low compression. reinstalled baffling, exhaust intake tubes, oil return",False
105749,"#3 CYLINDER HAS LOW COMPRESSION. REMOVED #3 CYL, GROUND INTAKE VALVE & SEAT, LAPPED EXHA","number 3 cylinder has low compression. removed number 3 cylinder, ground intake valve and seat, lapped exhaust valve",False
105750,#3 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 3 intake leaking. removed and replaced gasket.,False
105751,#3 CYL INTAKE GASKET LEAKING. REPLACED GASKET.,number 3 cylinder intake gasket leaking. replaced gasket.,False
105752,SCREW MISSING IN #3 SIDE BAFFLE. INSTALLED SCREW.,screw missing in number 3 side baffle. installed screw.,False
105753,#2 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 2 intake leaking. removed and replaced gasket.,False
105754,"R/H AFT BAFFLE BRACKET HAS SHEARED RIVET. REMOVED SHEARED RIVET. REPLACED W/ SCREW, WASHERS & NUT","right-hand aft baffle bracket has sheared rivet. removed sheared rivet. replaced with screw, washers and nut",False
105755,#1 CYLINDER INTAKE GASKET BROKEN & LEAKING. REMOVED R/H EXHAUST-INTAKE TUBE ASSY. INTAKE ELBOW GASK,"number 1 cylinder intake gasket broken and leaking. removed right-hand exhaust, intake tube assembly. intake elbow gasket",False
105756,#2 & 4 CYL ROCKER COVERS ARE MISSING 1 SCREW EACH. INSTALLED NEW SCREWS.,number 2 and number 4 cylinder rocker covers are missing 1 screw each. installed new screws.,False
105757,"DURING RUN UP, WHEN CHECKING LEFT MAG, THERE WAS A 250 RPM D. RAN A/C, DETERMINED TO BE #4 LOWER PLUG. REMOVED, CLEAN","during run up, when checking left magneto, there was a 250 rpm drop. ran aircraft, determined to be number 4 lower plug. removed, cleaned and reinstalled plug",False
105758,"LAST LANDING, COMING OFF RUNWAY, ENGINE SHUT DOWN. RAN A/C, IDLE RPM & MIXTURE CK GOOD. MAG CHECKS GOOD. S","last landing, coming off runway, engine shut down. ran aircraft, idle rpm and mixture check good. magneto checks good.",False
105759,L/H ENG #3 INTAKE LEAKING. REMOVED & REPLACED GASKET.,left-hand engine number 3 intake leaking. removed and replaced gasket.,False
105760,R/H ENGINE #4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,right-hand engine number 4 intake leaking. removed and replaced gasket.,False
105761,R/H ENGINE INLET SCREEN WIRE IS BROKEN. REPLACED W/ NEW SCREEN.,right-hand engine inlet screen wire is broken. replaced with new screen.,False
105762,"ENGINE STARTED MAKING ABNORMAL SOUND IN FLIGHT. ABNORMAL VIB. RAN UP A/C, COULD NOT DUPLICATE IRREGULOR SOUNDS OR VIB","engine started making abnormal sound in flight. abnormal vibration. ran up aircraft, could not duplicate irregular sounds or vibrations",False
105763,"FWD BAFFLE, L/H BOTTOM RUBBING W/ MUFFLER. RESECURED BAFFLE W/ MUFFLER W/ RED RTV, NO DEFECT NOTED","forward baffle, left-hand bottom rubbing with muffler. resecured baffle with muffler with red rtv, no defect noted",False
105764,"#1, 2, 3, 4 INTAKES LEAKING ON R/H ENGINE. REMOVED & REPLACED GASKETS.","numbers 1, 2, 3, and 4 intakes leaking on right-hand engine. removed and replaced gaskets.",False
105765,"#2, 3 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED W/ NEW GASKETS.","number 2, and number 3 intakes leaking on left-hand engine. removed and replaced with new gaskets.",False
105766,L/H LOWER ENGINE COWL CAM LOCK MISSING LOCK WASHER. INSTALLED LOCK WASHER ON CAM LOCK.,left-hand lower engine cowl cam lock missing lock washer. installed lock washer on cam lock.,False
105767,"ENGINE DIED AT IDLE DURING TAXI 3 TIMES. COULD NOT START AFT. PERFORMED GROUND RUN, FOUND ENGINE IDLING TOO LOW. ADJU","engine died at idle during taxi 3 times. could not start after. performed ground run, found engine idling too low. adjusted",False
105768,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 4 intake leaking. removed and replaced gasket.,False
105769,OIL PRESSURE LINE SUPPORT BRACKET/FUEL FLOW TRANSDUCER WIRE. INSTALLED BRACKET.,"oil pressure line support bracket, fuel flow transducer wire. installed bracket.",False
105770,FUEL LINE SUPPORT BRACKET (OFF #2 EXH PUSH ROD TUBE) MISSING. INSTALLED BRACKET.,"fuel line support bracket, of number 2 exhaust push rod tube, missing. installed bracket.",False
105771,#2 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,number 2 rocker cover leaking. removed and replaced gasket.,False
105772,#2 CYL INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 2 cylinder intake gasket leaking. removed and replaced gasket.,False
105773,BOTH BAFFLE SPARK PLUG ACCESS HOLES DAMAGED. INSTALLED DOUBLER PLATES. REMOVED & REPLACED BAFFLE PLU,both baffle spark plug access holes damaged. installed doubler plates. removed and replaced baffle plug access holes,False
105774,#1 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 1 intake leaking. removed and replaced gasket.,False
105775,L/H ENG #4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,left-hand engine number 4 intake leaking. removed and replaced gasket.,False
105776,"R/H ENG #3, 4 INTAKES LEAKING. REMOVED & REPLACED GASKETS.","right-hand engine number 3, and number 4 intakes leaking. removed and replaced gaskets.",False
105777,"DURING RUN UP, ENGINE SHUT DOWN. RESTARTED & HAD FLAMES COMI. NSPECTED ENGINE, PERFORMED GROUND RUN. OPS CK'ED GOOD.","during run up, engine shut down. restarted and had flames coming. inspected engine, performed ground run. operations checked good.",False
105778,"AFTER START UP, ENGINE KEPT HESITATING EVERY 4-5 SECONDS. PERFORMED GROUND RUN, OPS CK'ED GOOD.","after start up, engine kept hesitating every 4 to 5 seconds. performed ground run, operations checked good.",False
105779,PILOT REPORTS START ASSIST. STARTED A/C.,pilot reports start assist. started aircraft.,False
105780,BAFFLE PLUG WORN. REMOVED & REPLACED BAFFLE PLUG.,baffle plug worn. removed and replaced baffle plug.,False
105781,"#2, 1 INTAKES LEAKING. REMOVED & REPLACED GASKETS.","number 2, and number 1 intakes leaking. removed and replaced gaskets.",False
105782,ENGINE COVER REMOVED FOR INSPECTION. INSTALLED ENGINE COVER.,engine cover removed for inspection. installed engine cover.,False
105783,#2 INTAKE GASKET LEAKING. INSTALLED NEW INTAKE GASKET.,number 2 intake gasket leaking. installed new intake gasket.,False
105784,ENGINE BAFFLE PLUG TANGS BROKEN. INSTALLED NEW BAFFLE PLUG.,engine baffle plug tangs broken. installed new baffle plug.,False
105785,L/H #4 INTAKE GASKET LEAKING. REMOVED & REPLACED W/ NEW GASKET.,left-hand number 4 intake gasket leaking. removed and replaced with new gasket.,False
105786,R/H #4 INTAKE GASKET IS LEAKING. REMOVED & REPLACED W/ NEW GASKET.,right-hand number 4 intake gasket is leaking. removed and replaced with new gasket.,False
105787,#3 ROCKER COVER GASKET LEAKING ON L/H ENGINE. REMOVED & REPLACED W/ NEW SILICONE GASKETS.,number 3 rocker cover gasket leaking on left-hand engine. removed and replaced with new silicone gaskets.,False
105788,R/H ENG #4 CYL INTAKE LEAKS. REMOVED & REPLACED GASKET.,right-hand engine number 4 cylinder intake leaks. removed and replaced gasket.,False
105789,"R/H ENG HAS CRACKED 90* BRACKET FWD OIL COOLER, NEEDS STOP D. STOP DRILLED CRACK END.","right-hand engine has cracked 90 degrees bracket forward oil cooler, needs stop drilled. stop drilled crack end.",False
105790,"MANY CRACKS ON BAFFLING (#3 CYL) R/H ENG, BEHIND 90* BRACKET. REMOVED BAFFLE ASSY & CLEANED AREA.","many cracks on baffling, number 3 cylinder, right-hand engine, behind 90 degrees bracket. removed baffle assembly and cleaned area.",False
105791,L/H ENG BAFFLE TIE ROD WIRE HITTING BOTH O/B CLAMPS. DAMAGE NEG. ADJUSTED TOWARD I/B & ADJ CLAMPS OUT OF THE,left-hand engine baffle tie rod wire hitting both outboard clamps. damage negligible. adjusted toward inboard and adjusted clamps out of the way,False
105792,"MANY CRACKS ON BAFFLING (#3 CYL) R/H ENG, BEHIND 90* BRACKET. INSTALLED NEW BAFFLE SECTION. CLEANED SCAT TUBE.","many cracks on baffling, number 3 cylinder, right-hand engine, behind 90 degrees bracket. installed new baffle section. cleaned scat tube.",False
105793,L/H ENG HAS CRACKED 90* BRACKET BY (FWD OF) OIL COOLER - PAS. REPLACED W/ SERVICEABLE BRACKET FROM L/H ENG BAFFLE.,"left-hand engine has cracked 90 degrees bracket by, forward of, oil cooler. replaced with serviceable bracket from left-hand engine baffle.",False
105794,#3 & 4 INTAKE GASKETS ARE LEAKING. REPLACED BOTH GASKETS.,number 3 and number 4 intake gaskets are leaking. replaced both gaskets.,False
105795,BAFFLE PLUGS NEED TO BE REPLACED. INSTALLED NEW BAFFLE PLUGS.,baffle plugs need to be replaced. installed new baffle plugs.,False
105796,L/H ENGINE OVERSPEED ON TAKE OFF & CLIMB; 2720-2730. COULD H. REMOVED SD CARD & READ. 2733.2 RPM HIGHEST RECORDING. L,left-hand engine overspeed on takeoff and climb; 2720 to 2730. removed sd card and read. 2733 point 2 rpm highest recording.,False
105797,RIVET LOOSE ON L/H BAFFLE. TIGHTENED RIVET.,rivet loose on left-hand baffle. tightened rivet.,False
105798,"#2, 4 ROCKER BOX LEAKING. REMOVED & REPLACED GASKETS.","number 2, and number 4 rocker box leaking. removed and replaced gaskets.",False
105799,"LEFT ENGINE WOULD NOT START. LEFT ENGIEN COVER WAS NOT PUT O. STARTED & RAN ENGINE L/H, ALL SYSTEMS W/IN PARAMETERS.","left engine would not start. left engine cover was not put on. started and ran engine left-hand, all systems within parameters.",False
105800,#4 INTAKE TUBE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 4 intake tube gasket leaking. removed and replaced gasket.,False
105801,#2 CYL NEEDS NEW GASKET ON ROCKER BOX. REMOVED & REPLACED GASKET.,number 2 cylinder needs new gasket on rocker box. removed and replaced gasket.,False
105802,"ON DOWN WIND, HAD REDUCTION IN POWER FOLLOWED BY ROUGH VIBRA. RAN A/C, ALL CHECKS GOOD. DOWN LOADED CARD DATA & FOUND","on downwind, had reduction in power followed by rough vibration. ran aircraft, all checks good. downloaded card data",False
105803,"DURING TAXI, STARTED TO SMELL HEAVY FUMES, CO WARNING CAME O. RAN UP A/C, UNABLE TO DUPLICATE DISCREPANCY.","during taxi, started to smell heavy fumes, co warning came on. ran up aircraft, unable to duplicate discrepancy.",False
105804,"CO LEVEL HIGH WARNING CAME ON WHILE TAXIING. RAN A/C, ALL CHECKS GOOD. NO CO WARNING.","co level high warning came on while taxiing. ran aircraft, all checks good. no co warning.",False
105805,"OVERSPED PROP DURING MANUEVERS, 30 RPM. DOWNLOADED CARD DATA & FOUND 2740 PEAK RPM. NO FURTHER","oversped propeller during manuevers, 30 rpm. downloaded card data and found 2740 peak rpm. no further action required",False
105806,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 4 intake gasket leaking. removed and replaced gasket.,False
105807,TAB ON #3 CYL AFT BAFFLE RIVETS SHEARED OFF. REMOVED & REPLACED RIVETS.,tab on number 3 cylinder aft baffle rivets sheared off. removed and replaced rivets.,False
105808,#3 CYL LOW COMPRESSION (48/80). GROUND VALVES & STARTED GRINDING VALVE SEATS.,"number 3 cylinder low compression, 48 out of 80. ground valves and started grinding valve seats.",False
105809,"LOOSE RIVETS, R/H FWD BAFFLE SEAL. REMOVED RIVETS & REPLACED W/ NUTS & SCREWS.","loose rivets, right-hand forward baffle seal. removed rivets and replaced with nuts and screws.",False
105810,"#3 CYL LOW COMPRESSION (48/80). PERFORMED COMPRESSION TEST, FOUND #3 CYL @ 48 PSI. STAK","number 3 cylinder low compression, 48 out of 80. performed compression test, found number 3 cylinder at 48 psi.",False
105811,#3 CYL LOW COMPRESSION (48/80). FINISHED GROUNDING VALVE SEATS & FITTING VALVES INTO SE,"number 3 cylinder low compression, 48 out of 80. finished grounding valve seats and fitting valves into seats",False
105812,#3 CYL LOW COMPRESSION (48/80). INSTALLED BAFFLES & ALL NECESSARY PARTS FOR #3 CYLINDER,"number 3 cylinder low compression, 48 out of 80. installed baffles and all necessary parts for number 3 cylinder",False
105813,L/H ENGINE #2 INTAKE LEAKS. REPLACED GASKET.,left-hand engine number 2 intake leaks. replaced gasket.,False
105814,#4 ROCKER BOX COVER LEAKING. REMOVED & REPLACED GASKET.,number 4 rocker box cover leaking. removed and replaced gasket.,False
105815,#2 & 4 INTAKES LEAKING ON R/H ENGINE. REMOVED & REPLACED GASKETS.,number 2 and number 4 intakes leaking on right-hand engine. removed and replaced gaskets.,False
105816,"INTAKES 2, 3 & 4 LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.","intakes 2, 3 and 4 leaking on left-hand engine. removed and replaced gaskets.",False
105817,#1 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 1 intake leaking. removed and replaced gasket.,False
105818,#4 CYLINDER COMPRESSION @ 45/80. OPS & LEAK CK'ED GOOD.,number 4 cylinder compression at 45 out of 80. operations and leak checked good.,False
105819,#4 CYLINDER COMPRESSION @ 45/80. FOUND EXHAUST VALVE BURNT & GUIDE WORN.,number 4 cylinder compression at 45 out of 80. found exhaust valve burnt and guide worn.,False
105820,#4 CYLINDER COMPRESSION @ 45/80. STAKED VALVES. CYLINDER STAYED @ 45/80. REMOVED BAFFLES,number 4 cylinder compression at 45 out of 80. staked valves. cylinder stayed at 45 out of 80. removed baffles,False
105821,#4 CYLINDER COMPRESSION @ 45/80. INSTALLED NEW CYL ASSY & TORQUED TO CASE. DRY TAPPET CL,number 4 cylinder compression at 45 out of 80. installed new cylinder assembly and torqued to case. dry tappet clearance check good,False
105822,UNABLE TO START L/H ENGINE. STARTED ENGINE & WARMED. INSTALLED ENGINE BLANKET.,unable to start left-hand engine. started engine and warmed. installed engine blanket.,False
105823,L/H ENG #4 INTAKE GASKET LEAKING. INSTALLED NEW INTAKE GASKET.,left-hand engine number 4 intake gasket leaking. installed new intake gasket.,False
105824,"R/H ENG #3, 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.","right-hand engine number 3, and number 4 intake gaskets leaking. removed and replaced intake gaskets.",False
105825,ROCKER COVER SCREW MISSING. INSTALLED ROCKER COVER SCREW ON #2 CYL.,rocker cover screw missing. installed rocker cover screw on number 2 cylinder.,False
105826,EVIDENCE OF SEEPAGE @ #3 PUSH ROD EXHAUST TUBE. LEAK CK GOOD.,evidence of seepage at number 3 push rod exhaust tube. leak check good.,False
105827,EVIDENCE OF SEEPAGE @ #3 PUSH ROD EXHAUST TUBE. REPLACED EXHAUST PUSH ROD TUBE SEALS.,evidence of seepage at number 3 push rod exhaust tube. replaced exhaust push rod tube seals.,False
105828,#2 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,number 2 rocker cover leaking. removed and replaced gasket.,False
105829,#3 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED GASKET.,number 3 intake leaking on right-hand engine. removed and replaced gasket.,False
105830,#3 ROCKER GASKET IS LEAKING. REPLACED GASKET.,number 3 rocker gasket is leaking. replaced gasket.,False
105831,BOTH SIDE BAFFLES NEED BAFFLE PLUG PATCHES. INSTALLED PATCHES.,both side baffles need baffle plug patches. installed patches.,False
105832,#1 FRONT BAFFLE SEAL IS LOOSE. SECURED BAFFLE SEAL W/ POP RIVETS.,number 1 front baffle seal is loose. secured baffle seal with pop rivets.,False
105833,#2 & 4 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.,number 2 and number 4 intakes leaking on left-hand engine. removed and replaced gaskets.,False
105834,"ROUGH ENGINE. RAN A/C, WARMED TO OPERATING TEMPERATURE, NO DEFECTS NO","rough engine. ran aircraft, warmed to operating temperature, no defects noted",False
105835,"DURING RUN UP, L/H MAG DROP OUTSIDE OF STANDARDS. WAS ABLE T. RAN UP A/C, AT MULTIPLE POWER SETTINGS, NO DEFECTS NOTE","during run up, left-hand magneto drop outside of standards. ran up aircraft, at multiple power settings, no defects noted",False
105836,"DURING START UP, ENGINE STARTED BUT RAN VERY ROUGH & WOULD N. RAN A/C, CONFIRMED DISCREP. PERFORMED COMPRESSION CK","during start up, engine started but ran very rough and would not start. ran aircraft, confirmed discrepancy. performed compression check",False
105837,"DURING START UP, ENGINE STARTED BUT RAN VERY ROUGH & WOULD N. DISASSEMBLED EXHAUST VALVES & SPRINGS. REAMED EXHAUST G","during start up, engine started but ran very rough. disassembled exhaust valves and springs. reamed exhaust guide",False
105838,"BAFFLE TIE ROD BROKEN, LEFT SIDE. REPLACED BAFFLE TIE ROD.","baffle tie rod broken, left side. replaced baffle tie rod.",False
105839,"OIL PRESSURE READ 100-105 PSI IN TRAFFIC PATTERN. COMPLETED ENGINE ASSEMBLY, SERVICED W/ OIL.","oil pressure read 100 to 105 psi in traffic pattern. completed engine assembly, serviced with oil.",False
105840,OIL PRESSURE READ 100-105 PSI IN TRAFFIC PATTERN. DISASSEMBLED ENGINE TO ALLOW ACCESS TO ACCESSORY CASE.,oil pressure read 100 to 105 psi in traffic pattern. disassembled engine to allow access to accessory case.,False
105841,OIL PRESSURE READ 100-105 PSI IN TRAFFIC PATTERN. INSTALLED SERVICEABLE ACCESSORY CASE. TORQUED TO ENGINE,oil pressure read 100 to 105 psi in traffic pattern. installed serviceable accessory case. torqued to engine,False
105842,"OIL PRESSURE READ 100-105 PSI IN TRAFFIC PATTERN. RAN A/C, OPS & LEAK CK GOOD. OIL PRESSURE 89 PSI @ FULL","oil pressure read 100 to 105 psi in traffic pattern. ran aircraft, operations and leak check good. oil pressure 89 psi at full throttle",False
105843,"ON FLIGHT, L/H ALT INDICATES ZERO. RAN A/C, ALTERNATORS CK NORMALLY.","on flight, left-hand alternator indicates 0. ran aircraft, alternators check normally.",False
105844,CYL #2 INTAKE GASKET LEAKING. REPLACED GASKET.,cylinder number 2 intake gasket leaking. replaced gasket.,False
105845,#3 CYL EXHAUST PUSH ROD SHROUD NEEDS NEW ADEL CLAMP. REMOVED & REPLACED CLAMP.,number 3 cylinder exhaust push rod shroud needs new adel clamp. removed and replaced clamp.,False
105846,NEED BOTH PUSH ROD SHROUD TUBE SEALS. REMOVED 2 PUSH ROD SHROUD TUBE SEALS FROM OVERHAUL KIT.,need both push rod shroud tube seals. removed 2 push rod shroud tube seals from overhaul kit.,False
105847,"ENGINE RAN ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER. GROUND & LAPPED INTAKE VALVE & SEAT. INSTALLED CYL NUTS","engine ran rough, idle low, wouldn't go to full power. ground and lapped intake valve and seat. installed cylinder nuts",False
105848,"ENGINE RAN ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER. PERFORMED COMPRESSION TEST, FOUND #3 CYL TO HAVE LOW CO","engine ran rough, idle low, wouldn't go to full power. performed compression test, found number 3 cylinder to have low compression",False
105849,"ENGINE RAN ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER. FINISHED CYLINDER INSTALLATION. PERFORMED DRY TAPPET CL","engine ran rough, idle low, wouldn't go to full power. finished cylinder installation. performed dry tappet clearance inspection",False
105850,"R/H ENG #2, 3, 4 INTAKE GASKETS LEAKING. REPLACED GASKETS.","right-hand engine numbers 2, 3, and 4 intake gaskets leaking. replaced gaskets.",False
105851,"L/H ENG #2, 3, 4 INTAKE GASKETS ARE LEAKING. REPLACED GASKETS.","left-hand engine numbers 2, 3, and 4 intake gaskets are leaking. replaced gaskets.",False
105852,R/H ENG #4 CYL COMPRESSION 40/80. REMOVED CYLINDER. DRAINED & CLEANED LIFTERS.,right-hand engine number 4 cylinder compression 40 out of 80. removed cylinder. drained and cleaned lifters.,False
105853,R/H ENG #4 CYL COMPRESSION 40/80. INSTALLED NEW CYL ASSY. BEGAN INSTALLING BAFFLES.,right-hand engine number 4 cylinder compression 40 out of 80. installed new cylinder assembly. began installing baffles.,False
105854,R/H ENG #3 CYL COMPRESSION 59/80. REMOVED BAFFLES & CYLINDER. DRAINED & CLEANED LIFTERS.,right-hand engine number 3 cylinder compression 59 out of 80. removed baffles and cylinder. drained and cleaned lifters.,False
105855,R/H ENG #3 CYL COMPRESSION 59/80. INSTALLED NEW CYLINDER ASSY. BEGAN INSTALLING BAFFLES.,right-hand engine number 3 cylinder compression 59 out of 80. installed new cylinder assembly. began installing baffles.,False
105856,R/H ENG #3 CYL COMPRESSION 59/80. COMPLETED INSTALLATION OF BAFFLES & EXHAUST SYSTEM. RAN,right-hand engine number 3 cylinder compression 59 out of 80. completed installation of baffles and exhaust system.,False
105857,"R/H ENG #4 CYL COMPRESSION 40/80. COMPLETED INSTALLATION OF BAFFLES & EXHAUST. RAN ENG, O",right-hand engine number 4 cylinder compression 40 out of 80. completed installation of baffles and exhaust. ran engine,False
105858,L/H BAFFLE PLUG BROKEN. REMOVED & REPLACED W/ NEW PLUG.,left-hand baffle plug broken. removed and replaced with new plug.,False
105859,"DURING ENGINE START, ENGINE WAS RUNNING VERY ROUGH. WENT THR. LEAK & OPS CK GOOD.","during engine start, engine was running very rough. leak and operations check good.",False
105860,"DURING ENGINE START, ENGINE WAS RUNNING VERY ROUGH. WENT THR. RAN UP A/C, CONFIRMED DISCREP. REVIEWED FDM DATA, FOUND","during engine start, engine was running very rough. ran up aircraft, confirmed discrepancy. reviewed fdm data",False
105861,"DURING ENGINE START, ENGINE WAS RUNNING VERY ROUGH. WENT THR. REAMED REMAINING CYL EXHAUST GUIDES & REASSEMBLED, INST","during engine start, engine was running very rough. reamed remaining cylinder exhaust guides and reassembled",False
105862,SNIFFLER VALVES DIRTY. CLEANED SNIFFLER VALVES.,sniffler valves dirty. cleaned sniffler valves.,False
