record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
104429,rules_then_byt5,L/H ENG #3 & 4 INTAKES ARE LEAKING. REMOVED & REPLACED INTAKE GASKETS.,LEFT-HAND ENGINE NUMBER THREE AND FOUR INTAKES ARE LEAKING. REMOVED AND REPLACED INTAKE GASKETS.,L/H ENG #3 & 4 INTAKES ARE LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,LEFT-HAND ENGINE NUMBER THREE AND FOUR INTAKES ARE LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,LEFT-HAND ENGINE NUMBER THREE AND FOUR INTAKES ARE LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,True,True,none,none,True
104430,rules_then_byt5,OIL COOLER NEEDS CLEANING. CLEANED OIL COOLER.,OIL COOLER NEEDS CLEANING. CLEANED OIL COOLER.,OIL COOLER NEEDS CLEANING.,CLEANED OIL COOLER.,OIL COOLER NEEDS CLEANING.,CLEANED OIL COOLER.,OIL COOLER NEEDS CLEANING.,CLEANED OIL COOLER.,True,True,none,none,True
104431,rules_then_byt5,#2 & 4 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKETS.,NUMBER TWO AND FOUR INTAKE GASKET LEAKING. REMOVED AND REPLACED INTAKE GASKETS.,#2 & 4 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,NUMBER TWO AND FOUR INTAKE GASKET LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,NUMBER TWO AND FOUR INTAKE GASKET LEAKING.,REMOVED AND REPLACED INTAKE GASKETS.,True,True,none,none,True
104432,rules_then_byt5,R/H BAFFLE PLUG BROKEN ON #3 CYL. REMOVED & REPLACED BAFFLE PLUG.,RIGHT-HAND BAFFLE PLUG BROKEN ON NUMBER THREE CYLINDER. REMOVED AND REPLACED BAFFLE PLUG.,R/H BAFFLE PLUG BROKEN ON #3 CYL.,REMOVED & REPLACED BAFFLE PLUG.,RIGHT-HAND BAFFLE PLUG BROKEN ON NUMBER THREE CYLINDER.,REMOVED AND REPLACED BAFFLE PLUG.,RIGHT-HAND BAFFLE PLUG BROKEN ON NUMBER THREE CYLINDER.,REMOVED AND REPLACED BAFFLE PLUG.,True,True,none,none,True
104433,rules_then_byt5,ENGINE BAFFLE PLUGS DAMAGED. INSTALLED NEW BAFFLE PLUGS.,ENGINE BAFFLE PLUGS DAMAGED. INSTALLED NEW BAFFLE PLUGS.,ENGINE BAFFLE PLUGS DAMAGED.,INSTALLED NEW BAFFLE PLUGS.,ENGINE BAFFLE PLUGS DAMAGED.,INSTALLED NEW BAFFLE PLUGS.,ENGINE BAFFLE PLUGS DAMAGED.,INSTALLED NEW BAFFLE PLUGS.,True,True,none,none,True
104434,rules_then_byt5,#3 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED GASKET.,NUMBER THREE INTAKE LEAKING ON RIGHT-HAND ENGINE. REMOVED AND REPLACED GASKET.,#3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED GASKET.,NUMBER THREE INTAKE LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,NUMBER THREE INTAKE LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104435,rules_then_byt5,INTAKE #4 LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKET.,INTAKE NUMBER FOUR LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED GASKET.,INTAKE #4 LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKET.,INTAKE NUMBER FOUR LEAKING ON LEFT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,INTAKE NUMBER FOUR LEAKING ON LEFT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104436,rules_then_byt5,#2 INTAKE GASKET LEAKING. REPLACED INTAKE GASKET.,NUMBER TWO INTAKE GASKET LEAKING. REPLACED INTAKE GASKET.,#2 INTAKE GASKET LEAKING.,REPLACED INTAKE GASKET.,NUMBER TWO INTAKE GASKET LEAKING.,REPLACED INTAKE GASKET.,NUMBER TWO INTAKE GASKET LEAKING.,REPLACED INTAKE GASKET.,True,True,none,none,True
104437,rules_then_byt5,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING. REMOVED AND REPLACED GASKET.,#4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104438,rules_then_byt5,#4 INTAKE LEAKING. ERMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING. ERMOVED AND REPLACED GASKET.,#4 INTAKE LEAKING.,ERMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING.,ERMOVED AND REPLACED GASKET.,NUMBER FOUR INTAKE LEAKING.,ERMOVED AND REPLACED GASKET.,True,True,none,none,True
104439,rules_then_byt5,L/H ENG #4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,LEFT-HAND ENGINE NUMBER FOUR INTAKE LEAKING. REMOVED AND REPLACED GASKET.,L/H ENG #4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,LEFT-HAND ENGINE NUMBER FOUR INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,LEFT-HAND ENGINE NUMBER FOUR INTAKE LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104440,rules_then_byt5,R/H ENG #4 & 3 INTAKE GASKETS LEAK. REPLACED #3 INTAKE GASKET.,RIGHT-HAND ENGINE NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAK. REPLACED NUMBER THREE INTAKE GASKET.,R/H ENG #4 & 3 INTAKE GASKETS LEAK.,REPLACED #3 INTAKE GASKET.,RIGHT-HAND ENGINE NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAK.,REPLACED NUMBER THREE INTAKE GASKET.,RIGHT-HAND ENGINE NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAK.,REPLACED NUMBER THREE INTAKE GASKET.,True,True,none,none,True
104441,rules_then_byt5,R/H ENG #4 & 3 INTAKE GASKETS LEAK. REPLACED #4 INTAKE GASKET.,RIGHT-HAND ENGINE NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAK. REPLACED NUMBER FOUR INTAKE GASKET.,R/H ENG #4 & 3 INTAKE GASKETS LEAK.,REPLACED #4 INTAKE GASKET.,RIGHT-HAND ENGINE NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAK.,REPLACED NUMBER FOUR INTAKE GASKET.,RIGHT-HAND ENGINE NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAK.,REPLACED NUMBER FOUR INTAKE GASKET.,True,True,none,none,True
104442,rules_then_byt5,#2 INTAKE LEAKING ON L/H ENG. REMOVED & REPLACED GASKET.,NUMBER TWO INTAKE LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED GASKET.,#2 INTAKE LEAKING ON L/H ENG.,REMOVED & REPLACED GASKET.,NUMBER TWO INTAKE LEAKING ON LEFT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,NUMBER TWO INTAKE LEAKING ON LEFT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104443,rules_then_byt5,#4 INTAKE GASKET LEAKING ON L/H ENGINE. REPLACED GASKETS.,NUMBER FOUR INTAKE GASKET LEAKING ON LEFT-HAND ENGINE. REPLACED GASKETS.,#4 INTAKE GASKET LEAKING ON L/H ENGINE.,REPLACED GASKETS.,NUMBER FOUR INTAKE GASKET LEAKING ON LEFT-HAND ENGINE.,REPLACED GASKETS.,NUMBER FOUR INTAKE GASKET LEAKING ON LEFT-HAND ENGINE.,REPLACED GASKETS.,True,True,none,none,True
104444,rules_then_byt5,#4 INTAKE GASKET LEAKING ON R/H ENG. REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING ON RIGHT-HAND ENGINE. REMOVED AND REPLACED GASKET.,#4 INTAKE GASKET LEAKING ON R/H ENG.,REMOVED & REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,NUMBER FOUR INTAKE GASKET LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104445,rules_then_byt5,#3 INTAKE GASKET LEAKING ON R/H ENGINE. REMOVED & REPLACED GASKET.,NUMBER THREE INTAKE GASKET LEAKING ON RIGHT-HAND ENGINE. REMOVED AND REPLACED GASKET.,#3 INTAKE GASKET LEAKING ON R/H ENGINE.,REMOVED & REPLACED GASKET.,NUMBER THREE INTAKE GASKET LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,NUMBER THREE INTAKE GASKET LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104446,rules_then_byt5,#1 ROCKER COVER GASKET LEAKING ON R/H ENG. REMOVED & REPLACED W/ SILICONE GASKET.,NUMBER ONE ROCKER COVER GASKET LEAKING ON RIGHT-HAND ENGINE. REMOVED AND REPLACED WITH SILICONE GASKET.,#1 ROCKER COVER GASKET LEAKING ON R/H ENG.,REMOVED & REPLACED W/ SILICONE GASKET.,NUMBER ONE ROCKER COVER GASKET LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED WITH SILICONE GASKET.,NUMBER ONE ROCKER COVER GASKET LEAKING ON RIGHT-HAND ENGINE.,REMOVED AND REPLACED WITH SILICONE GASKET.,True,True,none,none,True
104447,rules_then_byt5,L/H ENG #3 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,LEFT-HAND ENGINE NUMBER THREE ROCKER COVER IS LEAKING. REMOVED AND REPLACED GASKET.,L/H ENG #3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,LEFT-HAND ENGINE NUMBER THREE ROCKER COVER IS LEAKING.,REMOVED AND REPLACED GASKET.,LEFT-HAND ENGINE NUMBER THREE ROCKER COVER IS LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104448,rules_then_byt5,L/H ENG #2 & 3 INTAKES ARE LEAKING. INSTALLED NEW INTAKE GASKETS.,LEFT-HAND ENGINE NUMBER TWO AND THREE INTAKES ARE LEAKING. INSTALLED NEW INTAKE GASKETS.,L/H ENG #2 & 3 INTAKES ARE LEAKING.,INSTALLED NEW INTAKE GASKETS.,LEFT-HAND ENGINE NUMBER TWO AND THREE INTAKES ARE LEAKING.,INSTALLED NEW INTAKE GASKETS.,LEFT-HAND ENGINE NUMBER TWO AND THREE INTAKES ARE LEAKING.,INSTALLED NEW INTAKE GASKETS.,True,True,none,none,True
104449,rules_then_byt5,L/H ENG ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING. TIGHTENED CLAMPS.,LEFT-HAND ENGINE ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING. TIGHTENED CLAMPS.,L/H ENG ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING.,TIGHTENED CLAMPS.,LEFT-HAND ENGINE ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING.,TIGHTENED CLAMPS.,LEFT-HAND ENGINE ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING.,TIGHTENED CLAMPS.,True,True,none,none,True
104450,rules_then_byt5,R/H ENG #3 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,RIGHT-HAND ENGINE NUMBER THREE ROCKER COVER IS LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,R/H ENG #3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,RIGHT-HAND ENGINE NUMBER THREE ROCKER COVER IS LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,RIGHT-HAND ENGINE NUMBER THREE ROCKER COVER IS LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,True,True,none,none,True
104451,rules_then_byt5,R/H ENG ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING. TIGHTENED HOSE CLAMPS.,RIGHT-HAND ENGINE ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING. TIGHTENED HOSE CLAMPS.,R/H ENG ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING.,TIGHTENED HOSE CLAMPS.,RIGHT-HAND ENGINE ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING.,TIGHTENED HOSE CLAMPS.,RIGHT-HAND ENGINE ALL ROCKER COVER DRAIN HOSE CLAMPS ARE LEAKING.,TIGHTENED HOSE CLAMPS.,True,True,none,none,True
104452,rules_then_byt5,"R/H ENG #3 CYL HAS LOW COMPRESSION (58/80). RAN UP A/C, PERFORMED COMPRESSION CK. STAKED EXHAUST VA","RIGHT-HAND ENGINE NUMBER THREE CYLINDER HAS LOW COMPRESSION, FIFTY OUT OF EIGHTY. RAN UP AIRCRAFT, PERFORMED COMPRESSION CHECK. STAKED EXHAUST VA",R/H ENG #3 CYL HAS LOW COMPRESSION (58/80).,"RAN UP A/C, PERFORMED COMPRESSION CK. STAKED EXHAUST VA","RIGHT-HAND ENGINE NUMBER THREE CYLINDER HAS LOW COMPRESSION, FIFTY OUT OF EIGHTY.","RAN UP AIRCRAFT, PERFORMED COMPRESSION CHECK. STAKED EXHAUST VA","RIGHT-HAND ENGINE NUMBER THREE CYLINDER HAS LOW COMPRESSION, FIFTY OUT OF EIGHTY.","RAN UP AIRCRAFT, PERFORMED COMPRESSION CHECK. STAKED EXHAUST VA",True,True,none,none,True
104453,rules_then_byt5,"FWD COOLING BAFFLE LOOSE, UNDER ALT. SECURED LOOSE BAFFLE.","FORWARD COOLING BAFFLE LOOSE, UNDER ALTERNATOR. SECURED LOOSE BAFFLE.","FWD COOLING BAFFLE LOOSE, UNDER ALT.",SECURED LOOSE BAFFLE.,"FORWARD COOLING BAFFLE LOOSE, UNDER ALTERNATOR.",SECURED LOOSE BAFFLE.,"FORWARD COOLING BAFFLE LOOSE, UNDER ALTERNATOR.",SECURED LOOSE BAFFLE.,True,True,none,none,True
104454,rules_then_byt5,CYL #2 BAFFLE SEAL IS LOOSE. RESECURED BAFFLE SEAL.,CYLINDER NUMBER TWO BAFFLE SEAL IS LOOSE. RESECURED BAFFLE SEAL.,CYL #2 BAFFLE SEAL IS LOOSE.,RESECURED BAFFLE SEAL.,CYLINDER NUMBER TWO BAFFLE SEAL IS LOOSE.,RESECURED BAFFLE SEAL.,CYLINDER NUMBER TWO BAFFLE SEAL IS LOOSE.,RESECURED BAFFLE SEAL.,True,True,none,none,True
104455,rules_then_byt5,#2 & 3 INTAKES LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE INTAKES LEAKING. REMOVED AND REPLACED GASKETS.,#2 & 3 INTAKES LEAKING.,REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE INTAKES LEAKING.,REMOVED AND REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE INTAKES LEAKING.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
104456,rules_then_byt5,L/H & R/H BAFFLE PLUGS WORN. REMOVED & REPLACED BAFFLE PLUGS.,LEFT-HAND AND RIGHT-HAND BAFFLE PLUGS WORN. REMOVED AND REPLACED BAFFLE PLUGS.,L/H & R/H BAFFLE PLUGS WORN.,REMOVED & REPLACED BAFFLE PLUGS.,LEFT-HAND AND RIGHT-HAND BAFFLE PLUGS WORN.,REMOVED AND REPLACED BAFFLE PLUGS.,LEFT-HAND AND RIGHT-HAND BAFFLE PLUGS WORN.,REMOVED AND REPLACED BAFFLE PLUGS.,True,True,none,none,True
104457,rules_then_byt5,L/H ENGINE BAFFLE BY ROCKER COVERS CRACKED. REMOVED & REPLACED L/H ENGINE BAFFLE OVER ROCKER COVERS,LEFT-HAND ENGINE BAFFLE BY ROCKER COVERS CRACKED. REMOVED AND REPLACED LEFT-HAND ENGINE BAFFLE OVER ROCKER COVERS,L/H ENGINE BAFFLE BY ROCKER COVERS CRACKED.,REMOVED & REPLACED L/H ENGINE BAFFLE OVER ROCKER COVERS,LEFT-HAND ENGINE BAFFLE BY ROCKER COVERS CRACKED.,REMOVED AND REPLACED LEFT-HAND ENGINE BAFFLE OVER ROCKER COVERS,LEFT-HAND ENGINE BAFFLE BY ROCKER COVERS CRACKED.,REMOVED AND REPLACED LEFT-HAND ENGINE BAFFLE OVER ROCKER COVERS,True,True,none,none,True
104458,rules_then_byt5,#4 & 3 INTAKE GASKETS LEAKING ON LEFT ENGINE. REMOVED & REPLACED GASKETS.,NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAKING ON LEFT ENGINE. REMOVED AND REPLACED GASKETS.,#4 & 3 INTAKE GASKETS LEAKING ON LEFT ENGINE.,REMOVED & REPLACED GASKETS.,NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAKING ON LEFT ENGINE.,REMOVED AND REPLACED GASKETS.,NUMBER FOUR AND NUMBER THREE INTAKE GASKETS LEAKING ON LEFT ENGINE.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
104459,rules_then_byt5,"CYLINDER HEAD TEMP WOULD JUMP 150*F. REMOVED & REPLACED CHT PROBE, RAN A/C, OPS GOOD.","CYLINDER HEAD TEMPERATURE WOULD JUMP ONE HUNDRED DEGREES FAHRENHEIT. REMOVED AND REPLACED CHT PROBE, RAN AIRCRAFT, OPERATIONS GOOD.",CYLINDER HEAD TEMP WOULD JUMP 150*F.,"REMOVED & REPLACED CHT PROBE, RAN A/C, OPS GOOD.",CYLINDER HEAD TEMPERATURE WOULD JUMP ONE HUNDRED DEGREES FAHRENHEIT.,"REMOVED AND REPLACED CHT PROBE, RAN AIRCRAFT, OPERATIONS GOOD.",CYLINDER HEAD TEMPERATURE WOULD JUMP ONE HUNDRED DEGREES FAHRENHEIT.,"REMOVED AND REPLACED CHT PROBE, RAN AIRCRAFT, OPERATIONS GOOD.",False,True,none,none,False
104460,rules_then_byt5,#4 CYL L/H ENG BAFFLE SEAL LOOSE. DRILLED & REPLACED RIVET ON BAFFLE SEAL.,NUMBER FOUR CYLINDER LEFT-HAND ENGINE BAFFLE SEAL LOOSE. DRILLED AND REPLACED RIVET ON BAFFLE SEAL.,#4 CYL L/H ENG BAFFLE SEAL LOOSE.,DRILLED & REPLACED RIVET ON BAFFLE SEAL.,NUMBER FOUR CYLINDER LEFT-HAND ENGINE BAFFLE SEAL LOOSE.,DRILLED AND REPLACED RIVET ON BAFFLE SEAL.,NUMBER FOUR CYLINDER LEFT-HAND ENGINE BAFFLE SEAL LOOSE.,DRILLED AND REPLACED RIVET ON BAFFLE SEAL.,True,True,none,none,True
104461,rules_then_byt5,ALL ROCKER DRAIN LINES LEAKING AT HOSE CLAMPS. TIGHTENED ALL ROCKER DRAIN HOSE CLAMPS.,ALL ROCKER DRAIN LINES LEAKING AT HOSE CLAMPS. TIGHTENED ALL ROCKER DRAIN HOSE CLAMPS.,ALL ROCKER DRAIN LINES LEAKING AT HOSE CLAMPS.,TIGHTENED ALL ROCKER DRAIN HOSE CLAMPS.,ALL ROCKER DRAIN LINES LEAKING AT HOSE CLAMPS.,TIGHTENED ALL ROCKER DRAIN HOSE CLAMPS.,ALL ROCKER DRAIN LINES LEAKING AT HOSE CLAMPS.,TIGHTENED ALL ROCKER DRAIN HOSE CLAMPS.,True,True,none,none,True
104462,rules_then_byt5,#1 - 3 BAFFLE WIRE NOT CONNECTED. REPLACED TIE WIRE ASSY.,NUMBER ONE AND NUMBER THREE BAFFLE WIRE NOT CONNECTED. REPLACED TIE WIRE ASSEMBLY.,#1 - 3 BAFFLE WIRE NOT CONNECTED.,REPLACED TIE WIRE ASSY.,NUMBER ONE AND NUMBER THREE BAFFLE WIRE NOT CONNECTED.,REPLACED TIE WIRE ASSEMBLY.,NUMBER ONE AND NUMBER THREE BAFFLE WIRE NOT CONNECTED.,REPLACED TIE WIRE ASSEMBLY.,True,True,none,none,True
104463,rules_then_byt5,"#3 INTAKE GASKET LEAKING, R/H ENG. REMOVED & REPLACED GASKET.","NUMBER THREE INTAKE GASKET LEAKING, RIGHT-HAND ENGINE. REMOVED AND REPLACED GASKET.","#3 INTAKE GASKET LEAKING, R/H ENG.",REMOVED & REPLACED GASKET.,"NUMBER THREE INTAKE GASKET LEAKING, RIGHT-HAND ENGINE.",REMOVED AND REPLACED GASKET.,"NUMBER THREE INTAKE GASKET LEAKING, RIGHT-HAND ENGINE.",REMOVED AND REPLACED GASKET.,True,True,none,none,True
104464,rules_then_byt5,CYL #3 INTAKE GASKET LEAKING ON L/H ENG. REMOVED & REPLACED GASKET.,CYLINDER NUMBER THREE INTAKE GASKET LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED GASKET.,CYL #3 INTAKE GASKET LEAKING ON L/H ENG.,REMOVED & REPLACED GASKET.,CYLINDER NUMBER THREE INTAKE GASKET LEAKING ON LEFT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,CYLINDER NUMBER THREE INTAKE GASKET LEAKING ON LEFT-HAND ENGINE.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104465,rules_then_byt5,#4 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,#4 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,NUMBER FOUR ROCKER COVER LEAKING.,REMOVED AND REPLACED ROCKER COVER GASKET.,True,True,none,none,True
104466,rules_then_byt5,"#1, 2, 4 OIL RETURN LINES LEAKING. TIGHTENED RETURN LINES.","NUMBERS ONE, TWO, AND FOUR OIL RETURN LINES LEAKING. TIGHTENED RETURN LINES.","#1, 2, 4 OIL RETURN LINES LEAKING.",TIGHTENED RETURN LINES.,"NUMBERS ONE, TWO, AND FOUR OIL RETURN LINES LEAKING.",TIGHTENED RETURN LINES.,"NUMBERS ONE, TWO, AND FOUR OIL RETURN LINES LEAKING.",TIGHTENED RETURN LINES.,True,True,none,none,True
104467,rules_then_byt5,R/H REAR ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,RIGHT-HAND REAR ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,R/H REAR ENGINE BAFFLE SCREW MISSING.,INSTALLED NEW SCREW.,RIGHT-HAND REAR ENGINE BAFFLE SCREW MISSING.,INSTALLED NEW SCREW.,RIGHT-HAND REAR ENGINE BAFFLE SCREW MISSING.,INSTALLED NEW SCREW.,True,True,none,none,True
104468,rules_then_byt5,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED W/ NEW SILICONE GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED WITH NEW SILICONE GASKET.,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED W/ NEW SILICONE GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED WITH NEW SILICONE GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED WITH NEW SILICONE GASKET.,True,True,none,none,True
104469,rules_then_byt5,CRACK ON L/H UPPER BAFFLE. STOP DRILLED CRACK.,CRACK ON LEFT-HAND UPPER BAFFLE. STOP DRILLED CRACK.,CRACK ON L/H UPPER BAFFLE.,STOP DRILLED CRACK.,CRACK ON LEFT-HAND UPPER BAFFLE.,STOP DRILLED CRACK.,CRACK ON LEFT-HAND UPPER BAFFLE.,STOP DRILLED CRACK.,True,True,none,none,True
104470,rules_then_byt5,#4 ROCKER COVER LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR ROCKER COVER LEAKING. REMOVED AND REPLACED GASKET.,#4 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,NUMBER FOUR ROCKER COVER LEAKING.,REMOVED AND REPLACED GASKET.,NUMBER FOUR ROCKER COVER LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
104471,rules_then_byt5,"#1, 2, 4 INTAKES LEAKING. REMOVED & REPLACED INTAKE GASKETS.","NUMBERS ONE, TWO, AND FOUR INTAKES LEAKING. REMOVED AND REPLACED INTAKE GASKETS.","#1, 2, 4 INTAKES LEAKING.",REMOVED & REPLACED INTAKE GASKETS.,"NUMBERS ONE, TWO, AND FOUR INTAKES LEAKING.",REMOVED AND REPLACED INTAKE GASKETS.,"NUMBERS ONE, TWO, AND FOUR INTAKES LEAKING.",REMOVED AND REPLACED INTAKE GASKETS.,True,True,none,none,True
104472,rules_then_byt5,"POSSIBLE CRANKSHAFT OIL SEAL LEAKING. REMOVED PROP & FLYWHEEL. INSPECTED CRANKSHAFT, NO LEAK","POSSIBLE CRANKSHAFT OIL SEAL LEAKING. REMOVED PROPELLER AND FLYWHEEL. INSPECTED CRANKSHAFT, NO LEAK",POSSIBLE CRANKSHAFT OIL SEAL LEAKING.,"REMOVED PROP & FLYWHEEL. INSPECTED CRANKSHAFT, NO LEAK",POSSIBLE CRANKSHAFT OIL SEAL LEAKING.,"REMOVED PROPELLER AND FLYWHEEL. INSPECTED CRANKSHAFT, NO LEAK",POSSIBLE CRANKSHAFT OIL SEAL LEAKING.,"REMOVED PROPELLER AND FLYWHEEL. INSPECTED CRANKSHAFT, NO LEAK",True,True,none,none,True
104473,rules_then_byt5,"AFTER START, ENG RAN ROUGH. RPM OVER 1000, ENG WOULD SPUTTER RAN UP TO OPERATING TEMPS, ENGINE RAN SMOOTH THROUGH AL","AFTER START, ENGINE RAN ROUGH. RPM OVER ONE HUNDRED, ENGINE WOULD SPUTTER RAN UP TO OPERATING TEMPERATURES, ENGINE. RAN SMOOTH THROUGH AL","AFTER START, ENG RAN ROUGH. RPM OVER 1000, ENG WOULD SPUTTER","RAN UP TO OPERATING TEMPS, ENGINE RAN SMOOTH THROUGH AL","AFTER START, ENGINE RAN ROUGH. RPM OVER ONE HUNDRED, ENGINE WOULD SPUTTER","RAN UP TO OPERATING TEMPERATURES, ENGINE. RAN SMOOTH THROUGH AL","AFTER START, ENGINE RAN ROUGH. RPM OVER ONE HUNDRED, ENGINE WOULD SPUTTER","RAN UP TO OPERATING TEMPERATURES, ENGINE. RAN SMOOTH THROUGH AL",False,True,none,none,False
104474,rules_then_byt5,"IDLE CK RPM DECREASED TO ZERO. RAN UP TO TEMPS, CLEARED PLUGS, OPS CK'ED GOOD W/ GOOD","IDLE CHECK RPM. DECREASED TO ZERO. RAN UP TO TEMPERATURES, CLEARED PLUGS, OPERATIONS CHECKED GOOD WITH GOOD",IDLE CK RPM DECREASED TO ZERO.,"RAN UP TO TEMPS, CLEARED PLUGS, OPS CK'ED GOOD W/ GOOD",IDLE CHECK RPM. DECREASED TO ZERO.,"RAN UP TO TEMPERATURES, CLEARED PLUGS, OPERATIONS CHECKED GOOD WITH GOOD",IDLE CHECK RPM. DECREASED TO ZERO.,"RAN UP TO TEMPERATURES, CLEARED PLUGS, OPERATIONS CHECKED GOOD WITH GOOD",True,True,none,none,True
