record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
106039,rules,"BAFFLE SEALS ON #1, 4 CYLINDERS NEED TO BE SECURED. SECURED BAFFLE SEALS.","BAFFLE SEALS ON NUMBER 1, 4 CYLINDERS NEED TO BE SECURED. SECURED BAFFLE SEALS.","BAFFLE SEALS ON #1, 4 CYLINDERS NEED TO BE SECURED.",SECURED BAFFLE SEALS.,"BAFFLE SEALS ON NUMBER 1, 4 CYLINDERS NEED TO BE SECURED.",SECURED BAFFLE SEALS.,"BAFFLE SEALS ON NUMBER 1, 4 CYLINDERS NEED TO BE SECURED.",SECURED BAFFLE SEALS.,True,True,none,none,True
106040,rules,1 & 4 INTAKE LEAKING ON L/H ENGINE. REPLACED GASKETS ON 1 & 4 INTAKES.,1 AND 4 INTAKE LEAKING ON LEFT-HAND ENGINE. REPLACED GASKETS ON 1 AND 4 INTAKES.,1 & 4 INTAKE LEAKING ON L/H ENGINE.,REPLACED GASKETS ON 1 & 4 INTAKES.,1 AND 4 INTAKE LEAKING ON LEFT-HAND ENGINE.,REPLACED GASKETS ON 1 AND 4 INTAKES.,1 AND 4 INTAKE LEAKING ON LEFT-HAND ENGINE.,REPLACED GASKETS ON 1 AND 4 INTAKES.,True,True,none,none,True
106041,rules,REMOVE SERVICEABLE ENGINE ASSY TO PREPARE FOR TRANSPORT FOR REMOVED SERVICEABLE ENGINE ASSY; INCLUDING ENGINE MOUNT,REMOVE SERVICEABLE ENGINE ASSEMBLY TO PREPARE FOR TRANSPORT FOR REMOVED SERVICEABLE ENGINE ASSEMBLY; INCLUDING ENGINE MOUNT,REMOVE SERVICEABLE ENGINE ASSY TO PREPARE FOR TRANSPORT FOR,REMOVED SERVICEABLE ENGINE ASSY; INCLUDING ENGINE MOUNT,REMOVE SERVICEABLE ENGINE ASSEMBLY TO PREPARE FOR TRANSPORT FOR,REMOVED SERVICEABLE ENGINE ASSEMBLY; INCLUDING ENGINE MOUNT,REMOVE SERVICEABLE ENGINE ASSEMBLY TO PREPARE FOR TRANSPORT FOR,REMOVED SERVICEABLE ENGINE ASSEMBLY; INCLUDING ENGINE MOUNT,True,True,none,none,True
106042,rules,PROP STRIKE/SUDDEN STOPPAGE. COMPLETED ENGINE INSTALL IAW  S MX MANUAL.,PROPELLER STRIKE/SUDDEN STOPPAGE. COMPLETED ENGINE INSTALL IN ACCORDANCE WITH STANDARD MAINTENANCE MANUAL.,PROP STRIKE/SUDDEN STOPPAGE.,COMPLETED ENGINE INSTALL IAW  S MX MANUAL.,PROPELLER STRIKE/SUDDEN STOPPAGE.,COMPLETED ENGINE INSTALL IN ACCORDANCE WITH STANDARD MAINTENANCE MANUAL.,PROPELLER STRIKE/SUDDEN STOPPAGE.,COMPLETED ENGINE INSTALL IN ACCORDANCE WITH STANDARD MAINTENANCE MANUAL.,True,True,none,none,True
106043,rules,"PROP STRIKE/SUDDEN STOPPAGE. REMOVED ENGINE ASSY, INCLUDING MOUNT, HOSES, WIRING, AC","PROPELLER STRIKE/SUDDEN STOPPAGE. REMOVED ENGINE ASSEMBLY, INCLUDING MOUNT, HOSES, WIRING, AC",PROP STRIKE/SUDDEN STOPPAGE.,"REMOVED ENGINE ASSY, INCLUDING MOUNT, HOSES, WIRING, AC",PROPELLER STRIKE/SUDDEN STOPPAGE.,"REMOVED ENGINE ASSEMBLY, INCLUDING MOUNT, HOSES, WIRING, AC",PROPELLER STRIKE/SUDDEN STOPPAGE.,"REMOVED ENGINE ASSEMBLY, INCLUDING MOUNT, HOSES, WIRING, AC",True,True,none,none,True
106044,rules,R/H ENGINE #2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER 2 ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED GASKET.,R/H ENGINE #2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER 2 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED GASKET.,RIGHT-HAND ENGINE NUMBER 2 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED GASKET.,True,True,none,none,True
106045,rules,SCREW MISSING FROM L/H FWD BAFFLE ON R/H ENGINE. INSTALLED NEW HARDWARE.,SCREW MISSING FROM LEFT-HAND FORWARD BAFFLE ON RIGHT-HAND ENGINE. INSTALLED NEW HARDWARE.,SCREW MISSING FROM L/H FWD BAFFLE ON R/H ENGINE.,INSTALLED NEW HARDWARE.,SCREW MISSING FROM LEFT-HAND FORWARD BAFFLE ON RIGHT-HAND ENGINE.,INSTALLED NEW HARDWARE.,SCREW MISSING FROM LEFT-HAND FORWARD BAFFLE ON RIGHT-HAND ENGINE.,INSTALLED NEW HARDWARE.,True,True,none,none,True
106046,rules,"ROCKER COVERS 1, 2 & 3 LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.","ROCKER COVERS 1, 2 AND 3 LEAKING ON LEFT-HAND ENGINE. REMOVED AND REPLACED GASKETS.","ROCKER COVERS 1, 2 & 3 LEAKING ON L/H ENGINE.",REMOVED & REPLACED GASKETS.,"ROCKER COVERS 1, 2 AND 3 LEAKING ON LEFT-HAND ENGINE.",REMOVED AND REPLACED GASKETS.,"ROCKER COVERS 1, 2 AND 3 LEAKING ON LEFT-HAND ENGINE.",REMOVED AND REPLACED GASKETS.,True,True,none,none,True
106047,rules,"R/H ENGINE #3, 4 CYLINDERS INTAKE GASKETS LEAKING. REMOVED & REPLACED GASKETS.","RIGHT-HAND ENGINE NUMBER 3, 4 CYLINDERS INTAKE GASKETS LEAKING. REMOVED AND REPLACED GASKETS.","R/H ENGINE #3, 4 CYLINDERS INTAKE GASKETS LEAKING.",REMOVED & REPLACED GASKETS.,"RIGHT-HAND ENGINE NUMBER 3, 4 CYLINDERS INTAKE GASKETS LEAKING.",REMOVED AND REPLACED GASKETS.,"RIGHT-HAND ENGINE NUMBER 3, 4 CYLINDERS INTAKE GASKETS LEAKING.",REMOVED AND REPLACED GASKETS.,True,True,none,none,True
106048,rules,NOTICED AN ABNORMAL TICKING OR VIBRATION NOISE FROM ENGINE B PERFORMED VISUAL INSP OF ENGINE & COMPRESSION,NOTICED AN ABNORMAL TICKING OR VIBRATION NOISE FROM ENGINE B PERFORMED VISUAL INSP OF ENGINE AND COMPRESSION,NOTICED AN ABNORMAL TICKING OR VIBRATION NOISE FROM ENGINE B,PERFORMED VISUAL INSP OF ENGINE & COMPRESSION,NOTICED AN ABNORMAL TICKING OR VIBRATION NOISE FROM ENGINE B,PERFORMED VISUAL INSP OF ENGINE AND COMPRESSION,NOTICED AN ABNORMAL TICKING OR VIBRATION NOISE FROM ENGINE B,PERFORMED VISUAL INSP OF ENGINE AND COMPRESSION,True,True,none,none,True
106049,rules,"OVERSPEED ENGINE BY 20 RPM FOR NO MORE THAN 10 SECONDS. REVIEWED FDM DATA & FOUND MAX OVERSPEED WAS 2617 RPM, W","OVERSPEED ENGINE BY 20 RPM FOR NO MORE THAN 10 SECONDS. REVIEWED FDM DATA AND FOUND MAX OVERSPEED WAS 2617 RPM, W",OVERSPEED ENGINE BY 20 RPM FOR NO MORE THAN 10 SECONDS.,"REVIEWED FDM DATA & FOUND MAX OVERSPEED WAS 2617 RPM, W",OVERSPEED ENGINE BY 20 RPM FOR NO MORE THAN 10 SECONDS.,"REVIEWED FDM DATA AND FOUND MAX OVERSPEED WAS 2617 RPM, W",OVERSPEED ENGINE BY 20 RPM FOR NO MORE THAN 10 SECONDS.,"REVIEWED FDM DATA AND FOUND MAX OVERSPEED WAS 2617 RPM, W",True,True,none,none,True
106050,rules,BAFFLE PLUGS NEED TO BE REPLACED. REPLACED PLUGS.,BAFFLE PLUGS NEED TO BE REPLACED. REPLACED PLUGS.,BAFFLE PLUGS NEED TO BE REPLACED.,REPLACED PLUGS.,BAFFLE PLUGS NEED TO BE REPLACED.,REPLACED PLUGS.,BAFFLE PLUGS NEED TO BE REPLACED.,REPLACED PLUGS.,True,True,none,none,True
106051,rules,#1 & 3 INTAKE GASKETS ARE LEAKING. REPLACED GASKETS.,NUMBER 1 AND 3 INTAKE GASKETS ARE LEAKING. REPLACED GASKETS.,#1 & 3 INTAKE GASKETS ARE LEAKING.,REPLACED GASKETS.,NUMBER 1 AND 3 INTAKE GASKETS ARE LEAKING.,REPLACED GASKETS.,NUMBER 1 AND 3 INTAKE GASKETS ARE LEAKING.,REPLACED GASKETS.,True,True,none,none,True
106052,rules,"#2, 3 INTAKE LEAKING. REMOVED & REPLACED GASKET.","NUMBER 2, 3 INTAKE LEAKING. REMOVED AND REPLACED GASKET.","#2, 3 INTAKE LEAKING.",REMOVED & REPLACED GASKET.,"NUMBER 2, 3 INTAKE LEAKING.",REMOVED AND REPLACED GASKET.,"NUMBER 2, 3 INTAKE LEAKING.",REMOVED AND REPLACED GASKET.,True,True,none,none,True
106053,rules,LOW COMPRESSION ON CYL #3 (55). OPS & LEAK CK GOOD.,LOW COMPRESSION ON CYLINDER NUMBER 3 (55). OPERATIONS AND LEAK CHECK GOOD.,LOW COMPRESSION ON CYL #3 (55).,OPS & LEAK CK GOOD.,LOW COMPRESSION ON CYLINDER NUMBER 3 (55).,OPERATIONS AND LEAK CHECK GOOD.,LOW COMPRESSION ON CYLINDER NUMBER 3 (55).,OPERATIONS AND LEAK CHECK GOOD.,True,True,none,none,True
106054,rules,"LOW COMPRESSION ON CYL #3 (55). REMOVED CYL, FOUND TO BE BURNT EXHAUST VALVE. INSTALLED","LOW COMPRESSION ON CYLINDER NUMBER 3 (55). REMOVED CYLINDER, FOUND TO BE BURNT EXHAUST VALVE. INSTALLED",LOW COMPRESSION ON CYL #3 (55).,"REMOVED CYL, FOUND TO BE BURNT EXHAUST VALVE. INSTALLED",LOW COMPRESSION ON CYLINDER NUMBER 3 (55).,"REMOVED CYLINDER, FOUND TO BE BURNT EXHAUST VALVE. INSTALLED",LOW COMPRESSION ON CYLINDER NUMBER 3 (55).,"REMOVED CYLINDER, FOUND TO BE BURNT EXHAUST VALVE. INSTALLED",True,True,none,none,True
106055,rules,"ENGINE BACK FIRED DURING START, FLAME CAME OUT ENGINE. PERFORMED GROUND RUN, OPS CK'ED GOOD. INSPECTED INLET F","ENGINE BACK FIRED DURING START, FLAME CAME OUT ENGINE. PERFORMED GROUND RUN, OPERATIONS CHECKED GOOD. INSPECTED INLET FAHRENHEIT","ENGINE BACK FIRED DURING START, FLAME CAME OUT ENGINE.","PERFORMED GROUND RUN, OPS CK'ED GOOD. INSPECTED INLET F","ENGINE BACK FIRED DURING START, FLAME CAME OUT ENGINE.","PERFORMED GROUND RUN, OPERATIONS CHECKED GOOD. INSPECTED INLET FAHRENHEIT","ENGINE BACK FIRED DURING START, FLAME CAME OUT ENGINE.","PERFORMED GROUND RUN, OPERATIONS CHECKED GOOD. INSPECTED INLET FAHRENHEIT",True,True,none,none,True
106056,rules,#3 INTAKE GASKET LEAKING. REMOVED & REPLACED W/ NEW GASKET.,NUMBER 3 INTAKE GASKET LEAKING. REMOVED AND REPLACED WITH NEW GASKET.,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,NUMBER 3 INTAKE GASKET LEAKING.,REMOVED AND REPLACED WITH NEW GASKET.,NUMBER 3 INTAKE GASKET LEAKING.,REMOVED AND REPLACED WITH NEW GASKET.,True,True,none,none,True
106057,rules,BAFFLE CRACKED ON #1 CYLILNDER. STOP DRILLED CRACK.,BAFFLE CRACKED ON NUMBER 1 CYLILNDER. STOP DRILLED CRACK.,BAFFLE CRACKED ON #1 CYLILNDER.,STOP DRILLED CRACK.,BAFFLE CRACKED ON NUMBER 1 CYLILNDER.,STOP DRILLED CRACK.,BAFFLE CRACKED ON NUMBER 1 CYLILNDER.,STOP DRILLED CRACK.,True,True,none,none,True
106058,rules,LOW COMPRESSION ON CYL #1. FOUND TO HAVE 57/80 PSI COMP & BURNT EXHAUST VALVE. REM,LOW COMPRESSION ON CYLINDER NUMBER 1. FOUND TO HAVE 57/80 PSI COMP AND BURNT EXHAUST VALVE. REM,LOW COMPRESSION ON CYL #1.,FOUND TO HAVE 57/80 PSI COMP & BURNT EXHAUST VALVE. REM,LOW COMPRESSION ON CYLINDER NUMBER 1.,FOUND TO HAVE 57/80 PSI COMP AND BURNT EXHAUST VALVE. REM,LOW COMPRESSION ON CYLINDER NUMBER 1.,FOUND TO HAVE 57/80 PSI COMP AND BURNT EXHAUST VALVE. REM,True,True,none,none,True
106059,rules,BAFFLE ABOVE CYL #1 CRACKED. STOP DRILLED CRACK.,BAFFLE ABOVE CYLINDER NUMBER 1 CRACKED. STOP DRILLED CRACK.,BAFFLE ABOVE CYL #1 CRACKED.,STOP DRILLED CRACK.,BAFFLE ABOVE CYLINDER NUMBER 1 CRACKED.,STOP DRILLED CRACK.,BAFFLE ABOVE CYLINDER NUMBER 1 CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
106060,rules,#3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET W/ NEW.,NUMBER 3 ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED GASKET WITH NEW.,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET W/ NEW.,NUMBER 3 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED GASKET WITH NEW.,NUMBER 3 ROCKER COVER GASKET LEAKING.,REMOVED AND REPLACED GASKET WITH NEW.,True,True,none,none,True
106061,rules,#1 & 3 ROCKER COVERS LEAKING. REMOVED & REPLACED GASKETS.,NUMBER 1 AND 3 ROCKER COVERS LEAKING. REMOVED AND REPLACED GASKETS.,#1 & 3 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,NUMBER 1 AND 3 ROCKER COVERS LEAKING.,REMOVED AND REPLACED GASKETS.,NUMBER 1 AND 3 ROCKER COVERS LEAKING.,REMOVED AND REPLACED GASKETS.,True,True,none,none,True
106062,rules,"ALL ROCKER DRAIN LINES ARE SLIGHTLY LOOSE. TIGHTENED ALL LINES ""B"" NUT.",ALL ROCKER DRAIN LINES ARE SLIGHTLY LOOSE. TIGHTENED ALL LINES INCHES B INCHES NUT.,ALL ROCKER DRAIN LINES ARE SLIGHTLY LOOSE.,"TIGHTENED ALL LINES ""B"" NUT.",ALL ROCKER DRAIN LINES ARE SLIGHTLY LOOSE.,TIGHTENED ALL LINES INCHES B INCHES NUT.,ALL ROCKER DRAIN LINES ARE SLIGHTLY LOOSE.,TIGHTENED ALL LINES INCHES B INCHES NUT.,True,True,none,none,True
106063,rules,#1 SDIE & FRONT BAFFLE SEALS ARE LOOSE. SECURED BAFFLE SEALS W/ POP RIVETS.,NUMBER 1 SDIE AND FRONT BAFFLE SEALS ARE LOOSE. SECURED BAFFLE SEALS WITH POP RIVETS.,#1 SDIE & FRONT BAFFLE SEALS ARE LOOSE.,SECURED BAFFLE SEALS W/ POP RIVETS.,NUMBER 1 SDIE AND FRONT BAFFLE SEALS ARE LOOSE.,SECURED BAFFLE SEALS WITH POP RIVETS.,NUMBER 1 SDIE AND FRONT BAFFLE SEALS ARE LOOSE.,SECURED BAFFLE SEALS WITH POP RIVETS.,True,True,none,none,True
106064,rules,"R/H ENG #2, 3, 4 INTAKES LEAKING. REPLACED INTAKE GASKETS.","RIGHT-HAND ENGINE NUMBER 2, 3, 4 INTAKES LEAKING. REPLACED INTAKE GASKETS.","R/H ENG #2, 3, 4 INTAKES LEAKING.",REPLACED INTAKE GASKETS.,"RIGHT-HAND ENGINE NUMBER 2, 3, 4 INTAKES LEAKING.",REPLACED INTAKE GASKETS.,"RIGHT-HAND ENGINE NUMBER 2, 3, 4 INTAKES LEAKING.",REPLACED INTAKE GASKETS.,True,True,none,none,True
106065,rules,"#2, 4 CYL BAFFLE TIE ROD BOLT BROKEN. REMOVED & REPLACED BOLT.","NUMBER 2, 4 CYLINDER BAFFLE TIE ROD BOLT BROKEN. REMOVED AND REPLACED BOLT.","#2, 4 CYL BAFFLE TIE ROD BOLT BROKEN.",REMOVED & REPLACED BOLT.,"NUMBER 2, 4 CYLINDER BAFFLE TIE ROD BOLT BROKEN.",REMOVED AND REPLACED BOLT.,"NUMBER 2, 4 CYLINDER BAFFLE TIE ROD BOLT BROKEN.",REMOVED AND REPLACED BOLT.,True,True,none,none,True
106066,rules,BOLT FOR ALT SUPPORT NEEDS SAFETY WIRE. SAFETIED BOLT.,BOLT FOR ALTERNATOR SUPPORT NEEDS SAFETY WIRE. SAFETIED BOLT.,BOLT FOR ALT SUPPORT NEEDS SAFETY WIRE.,SAFETIED BOLT.,BOLT FOR ALTERNATOR SUPPORT NEEDS SAFETY WIRE.,SAFETIED BOLT.,BOLT FOR ALTERNATOR SUPPORT NEEDS SAFETY WIRE.,SAFETIED BOLT.,True,True,none,none,True
106067,rules,R/H ENGINE RAN ROUGH IN CLIMB & CRUISE. SHUT OFF L/H MAG ON RAN A/C. L/H & R/H ENIGNE MAGS CK GOOD. NO ROUGHNESS NO,RIGHT-HAND ENGINE RAN ROUGH IN CLIMB AND CRUISE. SHUT OFF LEFT-HAND MAGNETO ON RAN AIRCRAFT. LEFT-HAND AND RIGHT-HAND ENIGNE MAGS CHECK GOOD. NO ROUGHNESS NO,R/H ENGINE RAN ROUGH IN CLIMB & CRUISE. SHUT OFF L/H MAG ON,RAN A/C. L/H & R/H ENIGNE MAGS CK GOOD. NO ROUGHNESS NO,RIGHT-HAND ENGINE RAN ROUGH IN CLIMB AND CRUISE. SHUT OFF LEFT-HAND MAGNETO ON,RAN AIRCRAFT. LEFT-HAND AND RIGHT-HAND ENIGNE MAGS CHECK GOOD. NO ROUGHNESS NO,RIGHT-HAND ENGINE RAN ROUGH IN CLIMB AND CRUISE. SHUT OFF LEFT-HAND MAGNETO ON,RAN AIRCRAFT. LEFT-HAND AND RIGHT-HAND ENIGNE MAGS CHECK GOOD. NO ROUGHNESS NO,True,True,none,none,True
106068,rules,SCREW BEHIND OIL DIPSTICK TUBE LOOSE. TIGHTENED SCREW.,SCREW BEHIND OIL DIPSTICK TUBE LOOSE. TIGHTENED SCREW.,SCREW BEHIND OIL DIPSTICK TUBE LOOSE.,TIGHTENED SCREW.,SCREW BEHIND OIL DIPSTICK TUBE LOOSE.,TIGHTENED SCREW.,SCREW BEHIND OIL DIPSTICK TUBE LOOSE.,TIGHTENED SCREW.,True,True,none,none,True
106069,rules,L/H UPPER BAFFLE LOOSE ABOVE #2 CYLINDER. SECURED W/ RIVET.,LEFT-HAND UPPER BAFFLE LOOSE ABOVE NUMBER 2 CYLINDER. SECURED WITH RIVET.,L/H UPPER BAFFLE LOOSE ABOVE #2 CYLINDER.,SECURED W/ RIVET.,LEFT-HAND UPPER BAFFLE LOOSE ABOVE NUMBER 2 CYLINDER.,SECURED WITH RIVET.,LEFT-HAND UPPER BAFFLE LOOSE ABOVE NUMBER 2 CYLINDER.,SECURED WITH RIVET.,True,True,none,none,True
106070,rules,WORN SPOTS ON FWD LWR BAFFLE SEAL ABOVE INTAKE. FILLED IN SPOTS W/ RTV.,WORN SPOTS ON FORWARD LOWER BAFFLE SEAL ABOVE INTAKE. FILLED IN SPOTS WITH RTV.,WORN SPOTS ON FWD LWR BAFFLE SEAL ABOVE INTAKE.,FILLED IN SPOTS W/ RTV.,WORN SPOTS ON FORWARD LOWER BAFFLE SEAL ABOVE INTAKE.,FILLED IN SPOTS WITH RTV.,WORN SPOTS ON FORWARD LOWER BAFFLE SEAL ABOVE INTAKE.,FILLED IN SPOTS WITH RTV.,True,True,none,none,True
106071,rules,PAINT UNDER GROUND WIRE STRAP ON ENGINE. REMOVED PAINT & CLEANED STRAP END.,PAINT UNDER GROUND WIRE STRAP ON ENGINE. REMOVED PAINT AND CLEANED STRAP END.,PAINT UNDER GROUND WIRE STRAP ON ENGINE.,REMOVED PAINT & CLEANED STRAP END.,PAINT UNDER GROUND WIRE STRAP ON ENGINE.,REMOVED PAINT AND CLEANED STRAP END.,PAINT UNDER GROUND WIRE STRAP ON ENGINE.,REMOVED PAINT AND CLEANED STRAP END.,True,True,none,none,True
106072,rules,"INNER BAFFLE TIE SPRING BROKEN, L/H SIDE. REPLACED BAFFLE SPRING.","INNER BAFFLE TIE SPRING BROKEN, LEFT-HAND SIDE. REPLACED BAFFLE SPRING.","INNER BAFFLE TIE SPRING BROKEN, L/H SIDE.",REPLACED BAFFLE SPRING.,"INNER BAFFLE TIE SPRING BROKEN, LEFT-HAND SIDE.",REPLACED BAFFLE SPRING.,"INNER BAFFLE TIE SPRING BROKEN, LEFT-HAND SIDE.",REPLACED BAFFLE SPRING.,True,True,none,none,True
106073,rules,"#3, 4 CYL ROCKER COVER GASKETS LEAK. REMOVED #3 & 4 ROCKER COVERS. REMOVED OLD GASKETS & CLE","NUMBER 3, 4 CYLINDER ROCKER COVER GASKETS LEAK. REMOVED NUMBER 3 AND 4 ROCKER COVERS. REMOVED OLD GASKETS AND CLE","#3, 4 CYL ROCKER COVER GASKETS LEAK.",REMOVED #3 & 4 ROCKER COVERS. REMOVED OLD GASKETS & CLE,"NUMBER 3, 4 CYLINDER ROCKER COVER GASKETS LEAK.",REMOVED NUMBER 3 AND 4 ROCKER COVERS. REMOVED OLD GASKETS AND CLE,"NUMBER 3, 4 CYLINDER ROCKER COVER GASKETS LEAK.",REMOVED NUMBER 3 AND 4 ROCKER COVERS. REMOVED OLD GASKETS AND CLE,True,True,none,none,True
106074,rules,#3 INTAKE LEAKING. REPLACED GASKET.,NUMBER 3 INTAKE LEAKING. REPLACED GASKET.,#3 INTAKE LEAKING.,REPLACED GASKET.,NUMBER 3 INTAKE LEAKING.,REPLACED GASKET.,NUMBER 3 INTAKE LEAKING.,REPLACED GASKET.,True,True,none,none,True
106075,rules,COMPRESSION IS LOW #2 CYLINDER. REINSTALLED CYLINDER TO ENGINE & TORQUE BASE NUTS TO SP,COMPRESSION IS LOW NUMBER 2 CYLINDER. REINSTALLED CYLINDER TO ENGINE AND TORQUE BASE NUTS TO SP,COMPRESSION IS LOW #2 CYLINDER.,REINSTALLED CYLINDER TO ENGINE & TORQUE BASE NUTS TO SP,COMPRESSION IS LOW NUMBER 2 CYLINDER.,REINSTALLED CYLINDER TO ENGINE AND TORQUE BASE NUTS TO SP,COMPRESSION IS LOW NUMBER 2 CYLINDER.,REINSTALLED CYLINDER TO ENGINE AND TORQUE BASE NUTS TO SP,True,True,none,none,True
106076,rules,COMPRESSION IS LOW #2 CYLINDER. REMOVED CYLINDER FROM ENGINE. FOUND EXHAUST VALVE WORN.,COMPRESSION IS LOW NUMBER 2 CYLINDER. REMOVED CYLINDER FROM ENGINE. FOUND EXHAUST VALVE WORN.,COMPRESSION IS LOW #2 CYLINDER.,REMOVED CYLINDER FROM ENGINE. FOUND EXHAUST VALVE WORN.,COMPRESSION IS LOW NUMBER 2 CYLINDER.,REMOVED CYLINDER FROM ENGINE. FOUND EXHAUST VALVE WORN.,COMPRESSION IS LOW NUMBER 2 CYLINDER.,REMOVED CYLINDER FROM ENGINE. FOUND EXHAUST VALVE WORN.,True,True,none,none,True
106077,rules,COMPRESSION IS LOW #2 CYLINDER. RECONECTED OIL RETURN LINES. REINSTALLED BAFFLES. PERFO,COMPRESSION IS LOW NUMBER 2 CYLINDER. RECONECTED OIL RETURN LINES. REINSTALLED BAFFLES. PERFO,COMPRESSION IS LOW #2 CYLINDER.,RECONECTED OIL RETURN LINES. REINSTALLED BAFFLES. PERFO,COMPRESSION IS LOW NUMBER 2 CYLINDER.,RECONECTED OIL RETURN LINES. REINSTALLED BAFFLES. PERFO,COMPRESSION IS LOW NUMBER 2 CYLINDER.,RECONECTED OIL RETURN LINES. REINSTALLED BAFFLES. PERFO,True,True,none,none,True
106078,rules,SCREW BEHIND OIL TUBE FILTER LOOSE. TIGHTENED SCREW.,SCREW BEHIND OIL TUBE FILTER LOOSE. TIGHTENED SCREW.,SCREW BEHIND OIL TUBE FILTER LOOSE.,TIGHTENED SCREW.,SCREW BEHIND OIL TUBE FILTER LOOSE.,TIGHTENED SCREW.,SCREW BEHIND OIL TUBE FILTER LOOSE.,TIGHTENED SCREW.,True,True,none,none,True
106079,rules,ROD CHANGE PER LYCOMING. DISASSEMBLED TOP END OF ENGINE.,ROD CHANGE PER LYCOMING. DISASSEMBLED TOP END OF ENGINE.,ROD CHANGE PER LYCOMING.,DISASSEMBLED TOP END OF ENGINE.,ROD CHANGE PER LYCOMING.,DISASSEMBLED TOP END OF ENGINE.,ROD CHANGE PER LYCOMING.,DISASSEMBLED TOP END OF ENGINE.,True,True,none,none,True
106080,rules,#4 CYL PUSH ROD TUBE WASHER CORRODED. REMOVED & REPLACED WASHER.,NUMBER 4 CYLINDER PUSH ROD TUBE WASHER CORRODED. REMOVED AND REPLACED WASHER.,#4 CYL PUSH ROD TUBE WASHER CORRODED.,REMOVED & REPLACED WASHER.,NUMBER 4 CYLINDER PUSH ROD TUBE WASHER CORRODED.,REMOVED AND REPLACED WASHER.,NUMBER 4 CYLINDER PUSH ROD TUBE WASHER CORRODED.,REMOVED AND REPLACED WASHER.,True,True,none,none,True
106081,rules,"ROD CHANGE PER LYCOMING. HONED CYLINDERS, LAPPED VALVEDS, REAMED EXHAUST GUIDES.","ROD CHANGE PER LYCOMING. HONED CYLINDERS, LAPPED VALVEDS, REAMED EXHAUST GUIDES.",ROD CHANGE PER LYCOMING.,"HONED CYLINDERS, LAPPED VALVEDS, REAMED EXHAUST GUIDES.",ROD CHANGE PER LYCOMING.,"HONED CYLINDERS, LAPPED VALVEDS, REAMED EXHAUST GUIDES.",ROD CHANGE PER LYCOMING.,"HONED CYLINDERS, LAPPED VALVEDS, REAMED EXHAUST GUIDES.",True,True,none,none,True
106082,rules,ROD CHANGE PER LYCOMING. CONTINUED ENGINE REASSEMBLY & BAFFLING. DRY TAPPET CLEA,ROD CHANGE PER LYCOMING. CONTINUED ENGINE REASSEMBLY AND BAFFLING. DRY TAPPET CLEA,ROD CHANGE PER LYCOMING.,CONTINUED ENGINE REASSEMBLY & BAFFLING. DRY TAPPET CLEA,ROD CHANGE PER LYCOMING.,CONTINUED ENGINE REASSEMBLY AND BAFFLING. DRY TAPPET CLEA,ROD CHANGE PER LYCOMING.,CONTINUED ENGINE REASSEMBLY AND BAFFLING. DRY TAPPET CLEA,True,True,none,none,True
106083,rules,"ROD CHANGE PER LYCOMING. COMPLETED ENGINE REASSEMBLY. RAN A/C, OPS & LEAK CK GOO","ROD CHANGE PER LYCOMING. COMPLETED ENGINE REASSEMBLY. RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOO",ROD CHANGE PER LYCOMING.,"COMPLETED ENGINE REASSEMBLY. RAN A/C, OPS & LEAK CK GOO",ROD CHANGE PER LYCOMING.,"COMPLETED ENGINE REASSEMBLY. RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOO",ROD CHANGE PER LYCOMING.,"COMPLETED ENGINE REASSEMBLY. RAN AIRCRAFT, OPERATIONS AND LEAK CHECK GOO",True,True,none,none,True
106084,rules,AIR BOX GASKET REPLACEMENT. N/A BY A/C MFG.,AIR BOX GASKET REPLACEMENT. NOT APPLICABLE BY AIRCRAFT MANUFACTURING.,AIR BOX GASKET REPLACEMENT.,N/A BY A/C MFG.,AIR BOX GASKET REPLACEMENT.,NOT APPLICABLE BY AIRCRAFT MANUFACTURING.,AIR BOX GASKET REPLACEMENT.,NOT APPLICABLE BY AIRCRAFT MANUFACTURING.,True,True,none,none,True
