record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
105275,raw,#3 INTAKE LEAKING. REMOVED & REPLACED GASKET.,#3 INTAKE LEAKING. REMOVED & REPLACED GASKET.,#3 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,#3 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,#3 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
105276,raw,FWD BAFFLE CRACKED UNDER THE ALTERNATOR. STOP DRILLED CRACK.,FWD BAFFLE CRACKED UNDER THE ALTERNATOR. STOP DRILLED CRACK.,FWD BAFFLE CRACKED UNDER THE ALTERNATOR.,STOP DRILLED CRACK.,FWD BAFFLE CRACKED UNDER THE ALTERNATOR.,STOP DRILLED CRACK.,FWD BAFFLE CRACKED UNDER THE ALTERNATOR.,STOP DRILLED CRACK.,True,True,none,none,True
105277,raw,R/H REAR ENGINE BAFFLE MOUNT LOOSE. INSTALLED NEW SCREWS & NUT TO SECURE BAFFLE MOUNT.,R/H REAR ENGINE BAFFLE MOUNT LOOSE. INSTALLED NEW SCREWS & NUT TO SECURE BAFFLE MOUNT.,R/H REAR ENGINE BAFFLE MOUNT LOOSE.,INSTALLED NEW SCREWS & NUT TO SECURE BAFFLE MOUNT.,R/H REAR ENGINE BAFFLE MOUNT LOOSE.,INSTALLED NEW SCREWS & NUT TO SECURE BAFFLE MOUNT.,R/H REAR ENGINE BAFFLE MOUNT LOOSE.,INSTALLED NEW SCREWS & NUT TO SECURE BAFFLE MOUNT.,True,True,none,none,True
105278,raw,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING. REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
105279,raw,"WHEN CLIMBING, HEARD ENGINE W/ SOME NOISE. ENGINE MADE A THU INSPECTED ENGINE, NO DEFECTS. RAN A/C, ALL SYSTEMS W/IN","WHEN CLIMBING, HEARD ENGINE W/ SOME NOISE. ENGINE MADE A THU INSPECTED ENGINE, NO DEFECTS. RAN A/C, ALL SYSTEMS W/IN","WHEN CLIMBING, HEARD ENGINE W/ SOME NOISE. ENGINE MADE A THU","INSPECTED ENGINE, NO DEFECTS. RAN A/C, ALL SYSTEMS W/IN","WHEN CLIMBING, HEARD ENGINE W/ SOME NOISE. ENGINE MADE A THU","INSPECTED ENGINE, NO DEFECTS. RAN A/C, ALL SYSTEMS W/IN","WHEN CLIMBING, HEARD ENGINE W/ SOME NOISE. ENGINE MADE A THU","INSPECTED ENGINE, NO DEFECTS. RAN A/C, ALL SYSTEMS W/IN",True,True,none,none,True
105280,raw,R/H REAR ENGINE BAFFLE SCREW LOOSE. TIGHTENED SCREW.,R/H REAR ENGINE BAFFLE SCREW LOOSE. TIGHTENED SCREW.,R/H REAR ENGINE BAFFLE SCREW LOOSE.,TIGHTENED SCREW.,R/H REAR ENGINE BAFFLE SCREW LOOSE.,TIGHTENED SCREW.,R/H REAR ENGINE BAFFLE SCREW LOOSE.,TIGHTENED SCREW.,True,True,none,none,True
105281,raw,#2 INTAKE TUBE LEAKING. REMOVED & REPLACED W/ NEW GASKET.,#2 INTAKE TUBE LEAKING. REMOVED & REPLACED W/ NEW GASKET.,#2 INTAKE TUBE LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,#2 INTAKE TUBE LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,#2 INTAKE TUBE LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,True,True,none,none,True
105282,raw,"AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO COMPLETED ASSY OF ENGINE. RAN UP ENGINE, OPS & LEAK CK","AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO COMPLETED ASSY OF ENGINE. RAN UP ENGINE, OPS & LEAK CK","AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO","COMPLETED ASSY OF ENGINE. RAN UP ENGINE, OPS & LEAK CK","AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO","COMPLETED ASSY OF ENGINE. RAN UP ENGINE, OPS & LEAK CK","AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO","COMPLETED ASSY OF ENGINE. RAN UP ENGINE, OPS & LEAK CK",True,True,none,none,True
105283,raw,"AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO PERFORMED LYCOMING , FOUND #2, 4 EXHAUST VALVE G","AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO PERFORMED LYCOMING , FOUND #2, 4 EXHAUST VALVE G","AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO","PERFORMED LYCOMING , FOUND #2, 4 EXHAUST VALVE G","AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO","PERFORMED LYCOMING , FOUND #2, 4 EXHAUST VALVE G","AFTER ENGINE & ROTOR RUN UP, RPM DROPPED 250 & CONTINUED TO","PERFORMED LYCOMING , FOUND #2, 4 EXHAUST VALVE G",True,True,none,none,True
105284,raw,"R/H ENGINE BAFFLE SEAL LOOSE, ABOVE #4 CYLINDER. RESECURED BAFFLE SEAL.","R/H ENGINE BAFFLE SEAL LOOSE, ABOVE #4 CYLINDER. RESECURED BAFFLE SEAL.","R/H ENGINE BAFFLE SEAL LOOSE, ABOVE #4 CYLINDER.",RESECURED BAFFLE SEAL.,"R/H ENGINE BAFFLE SEAL LOOSE, ABOVE #4 CYLINDER.",RESECURED BAFFLE SEAL.,"R/H ENGINE BAFFLE SEAL LOOSE, ABOVE #4 CYLINDER.",RESECURED BAFFLE SEAL.,True,True,none,none,True
105285,raw,"L/H ENG, CYL #2 INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET W/ NEW.","L/H ENG, CYL #2 INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET W/ NEW.","L/H ENG, CYL #2 INTAKE GASKET IS LEAKING.",REMOVED & REPLACED GASKET W/ NEW.,"L/H ENG, CYL #2 INTAKE GASKET IS LEAKING.",REMOVED & REPLACED GASKET W/ NEW.,"L/H ENG, CYL #2 INTAKE GASKET IS LEAKING.",REMOVED & REPLACED GASKET W/ NEW.,True,True,none,none,True
105286,raw,#1 & 4 INTAKES LEAKING. REPLACED GASKETS.,#1 & 4 INTAKES LEAKING. REPLACED GASKETS.,#1 & 4 INTAKES LEAKING.,REPLACED GASKETS.,#1 & 4 INTAKES LEAKING.,REPLACED GASKETS.,#1 & 4 INTAKES LEAKING.,REPLACED GASKETS.,True,True,none,none,True
105287,raw,BLACK FWD LWR ENG SEAL WORN AT AIR INTAKE FILTER. APPLIED RTV TO FWD LOWER BAFFLE SEAL.,BLACK FWD LWR ENG SEAL WORN AT AIR INTAKE FILTER. APPLIED RTV TO FWD LOWER BAFFLE SEAL.,BLACK FWD LWR ENG SEAL WORN AT AIR INTAKE FILTER.,APPLIED RTV TO FWD LOWER BAFFLE SEAL.,BLACK FWD LWR ENG SEAL WORN AT AIR INTAKE FILTER.,APPLIED RTV TO FWD LOWER BAFFLE SEAL.,BLACK FWD LWR ENG SEAL WORN AT AIR INTAKE FILTER.,APPLIED RTV TO FWD LOWER BAFFLE SEAL.,True,True,none,none,True
105288,raw,R/H ENG #1 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,R/H ENG #1 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,R/H ENG #1 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,R/H ENG #1 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,R/H ENG #1 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
105289,raw,#4 INTAKE GASKET LEAKS. REMOVED & REPLACED GASKET.,#4 INTAKE GASKET LEAKS. REMOVED & REPLACED GASKET.,#4 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,#4 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,#4 INTAKE GASKET LEAKS.,REMOVED & REPLACED GASKET.,True,True,none,none,True
105290,raw,#3 INTAKE TUBE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET W/ NEW.,#3 INTAKE TUBE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET W/ NEW.,#3 INTAKE TUBE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET W/ NEW.,#3 INTAKE TUBE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET W/ NEW.,#3 INTAKE TUBE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET W/ NEW.,True,True,none,none,True
105291,raw,#4 CYL BAFFLE PLUG TABS BROKEN. REMOVED & REPLACED PLUG.,#4 CYL BAFFLE PLUG TABS BROKEN. REMOVED & REPLACED PLUG.,#4 CYL BAFFLE PLUG TABS BROKEN.,REMOVED & REPLACED PLUG.,#4 CYL BAFFLE PLUG TABS BROKEN.,REMOVED & REPLACED PLUG.,#4 CYL BAFFLE PLUG TABS BROKEN.,REMOVED & REPLACED PLUG.,True,True,none,none,True
105292,raw,BOTH BAFFLE PLUGS DAMAGED. REMOVED & REPLACED PLUGS.,BOTH BAFFLE PLUGS DAMAGED. REMOVED & REPLACED PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED PLUGS.,True,True,none,none,True
105293,raw,"A/C NEEDS AFTER STORAGE RUN. RAN A/C, ALL CHECKS GOOD.","A/C NEEDS AFTER STORAGE RUN. RAN A/C, ALL CHECKS GOOD.",A/C NEEDS AFTER STORAGE RUN.,"RAN A/C, ALL CHECKS GOOD.",A/C NEEDS AFTER STORAGE RUN.,"RAN A/C, ALL CHECKS GOOD.",A/C NEEDS AFTER STORAGE RUN.,"RAN A/C, ALL CHECKS GOOD.",True,True,none,none,True
105294,raw,"A/C AFTER STORAGE RUN NEEDED. RAN A/C, ALL CHECKS GOOD.","A/C AFTER STORAGE RUN NEEDED. RAN A/C, ALL CHECKS GOOD.",A/C AFTER STORAGE RUN NEEDED.,"RAN A/C, ALL CHECKS GOOD.",A/C AFTER STORAGE RUN NEEDED.,"RAN A/C, ALL CHECKS GOOD.",A/C AFTER STORAGE RUN NEEDED.,"RAN A/C, ALL CHECKS GOOD.",True,True,none,none,True
105295,raw,"DURING FLIGHT, HIGH OIL PSI OCCURRED. WHEN EXERCISE PROP, OI RAN A/C, OPS CK GOOD.","DURING FLIGHT, HIGH OIL PSI OCCURRED. WHEN EXERCISE PROP, OI RAN A/C, OPS CK GOOD.","DURING FLIGHT, HIGH OIL PSI OCCURRED. WHEN EXERCISE PROP, OI","RAN A/C, OPS CK GOOD.","DURING FLIGHT, HIGH OIL PSI OCCURRED. WHEN EXERCISE PROP, OI","RAN A/C, OPS CK GOOD.","DURING FLIGHT, HIGH OIL PSI OCCURRED. WHEN EXERCISE PROP, OI","RAN A/C, OPS CK GOOD.",True,True,none,none,True
105296,raw,R/H ENG #4 AFT BAFFLE SEAL LOOSE. INSTALLED WASHER & RIVET.,R/H ENG #4 AFT BAFFLE SEAL LOOSE. INSTALLED WASHER & RIVET.,R/H ENG #4 AFT BAFFLE SEAL LOOSE.,INSTALLED WASHER & RIVET.,R/H ENG #4 AFT BAFFLE SEAL LOOSE.,INSTALLED WASHER & RIVET.,R/H ENG #4 AFT BAFFLE SEAL LOOSE.,INSTALLED WASHER & RIVET.,True,True,none,none,True
105297,raw,R/H ENG #1 SIDE BAFFLE SEAL WORN. REMOVED & REPLACED BAFFLE SEAL W/ NEW.,R/H ENG #1 SIDE BAFFLE SEAL WORN. REMOVED & REPLACED BAFFLE SEAL W/ NEW.,R/H ENG #1 SIDE BAFFLE SEAL WORN.,REMOVED & REPLACED BAFFLE SEAL W/ NEW.,R/H ENG #1 SIDE BAFFLE SEAL WORN.,REMOVED & REPLACED BAFFLE SEAL W/ NEW.,R/H ENG #1 SIDE BAFFLE SEAL WORN.,REMOVED & REPLACED BAFFLE SEAL W/ NEW.,True,True,none,none,True
105298,raw,BAFFLE PLUGS WORN. REMOVED & REPLACED PLUGS.,BAFFLE PLUGS WORN. REMOVED & REPLACED PLUGS.,BAFFLE PLUGS WORN.,REMOVED & REPLACED PLUGS.,BAFFLE PLUGS WORN.,REMOVED & REPLACED PLUGS.,BAFFLE PLUGS WORN.,REMOVED & REPLACED PLUGS.,True,True,none,none,True
105299,raw,ALTERNATE AIR DOOR SPRING IS WEAK. REPLACED AIR INTAKE ASSY.,ALTERNATE AIR DOOR SPRING IS WEAK. REPLACED AIR INTAKE ASSY.,ALTERNATE AIR DOOR SPRING IS WEAK.,REPLACED AIR INTAKE ASSY.,ALTERNATE AIR DOOR SPRING IS WEAK.,REPLACED AIR INTAKE ASSY.,ALTERNATE AIR DOOR SPRING IS WEAK.,REPLACED AIR INTAKE ASSY.,True,True,none,none,True
105300,raw,#3 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,True,True,none,none,True
105301,raw,BAFFLE PLUGS WORN. REMOVED & REPLACED BOTH BAFFLE PLUGS.,BAFFLE PLUGS WORN. REMOVED & REPLACED BOTH BAFFLE PLUGS.,BAFFLE PLUGS WORN.,REMOVED & REPLACED BOTH BAFFLE PLUGS.,BAFFLE PLUGS WORN.,REMOVED & REPLACED BOTH BAFFLE PLUGS.,BAFFLE PLUGS WORN.,REMOVED & REPLACED BOTH BAFFLE PLUGS.,True,True,none,none,True
105302,raw,"#4 INTAKE LEAKING, R/H ENG. REPLACED GASKET.","#4 INTAKE LEAKING, R/H ENG. REPLACED GASKET.","#4 INTAKE LEAKING, R/H ENG.",REPLACED GASKET.,"#4 INTAKE LEAKING, R/H ENG.",REPLACED GASKET.,"#4 INTAKE LEAKING, R/H ENG.",REPLACED GASKET.,True,True,none,none,True
105303,raw,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH BEGAN REPLACEMENT OF CYLINDER. REPLACED OLD CYLINDER W/,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH BEGAN REPLACEMENT OF CYLINDER. REPLACED OLD CYLINDER W/,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH,BEGAN REPLACEMENT OF CYLINDER. REPLACED OLD CYLINDER W/,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH,BEGAN REPLACEMENT OF CYLINDER. REPLACED OLD CYLINDER W/,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH,BEGAN REPLACEMENT OF CYLINDER. REPLACED OLD CYLINDER W/,True,True,none,none,True
105304,raw,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH CHASED THREADS ON INTAKE PORT TO CLEAN THREADS. INSTALL,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH CHASED THREADS ON INTAKE PORT TO CLEAN THREADS. INSTALL,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH,CHASED THREADS ON INTAKE PORT TO CLEAN THREADS. INSTALL,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH,CHASED THREADS ON INTAKE PORT TO CLEAN THREADS. INSTALL,LOW COMPRESSION (40/80) ON #3 CYLINDER. AIR LEAKING FROM EXH,CHASED THREADS ON INTAKE PORT TO CLEAN THREADS. INSTALL,True,True,none,none,True
105305,raw,#4 INTAKE GASKET LEAKING. REPLACED GASKET.,#4 INTAKE GASKET LEAKING. REPLACED GASKET.,#4 INTAKE GASKET LEAKING.,REPLACED GASKET.,#4 INTAKE GASKET LEAKING.,REPLACED GASKET.,#4 INTAKE GASKET LEAKING.,REPLACED GASKET.,True,True,none,none,True
105306,raw,#2 & 4 INTAKES LEAKING. REMOVED & REPLACED INTAKE GASKETS.,#2 & 4 INTAKES LEAKING. REMOVED & REPLACED INTAKE GASKETS.,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,True,True,none,none,True
105307,raw,"L/H ENG #3 CYL COMPRESSION LOW. RAN UP ENGINE, OPS & LEAK CK GOOD.","L/H ENG #3 CYL COMPRESSION LOW. RAN UP ENGINE, OPS & LEAK CK GOOD.",L/H ENG #3 CYL COMPRESSION LOW.,"RAN UP ENGINE, OPS & LEAK CK GOOD.",L/H ENG #3 CYL COMPRESSION LOW.,"RAN UP ENGINE, OPS & LEAK CK GOOD.",L/H ENG #3 CYL COMPRESSION LOW.,"RAN UP ENGINE, OPS & LEAK CK GOOD.",True,True,none,none,True
105308,raw,L/H ENG #3 CYL COMPRESSION LOW. REMOVED #3 CYL BAFFLING & CONNECTING COMPONENTS AND HAR,L/H ENG #3 CYL COMPRESSION LOW. REMOVED #3 CYL BAFFLING & CONNECTING COMPONENTS AND HAR,L/H ENG #3 CYL COMPRESSION LOW.,REMOVED #3 CYL BAFFLING & CONNECTING COMPONENTS AND HAR,L/H ENG #3 CYL COMPRESSION LOW.,REMOVED #3 CYL BAFFLING & CONNECTING COMPONENTS AND HAR,L/H ENG #3 CYL COMPRESSION LOW.,REMOVED #3 CYL BAFFLING & CONNECTING COMPONENTS AND HAR,True,True,none,none,True
105309,raw,#3 INTAKE LEAKING. REMOVED & REPLACED W/ NEW GASKET.,#3 INTAKE LEAKING. REMOVED & REPLACED W/ NEW GASKET.,#3 INTAKE LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,#3 INTAKE LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,#3 INTAKE LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,True,True,none,none,True
105310,raw,BOTH BAFFLE PLUGS DAMAGED. REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS DAMAGED. REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED BAFFLE PLUGS.,True,True,none,none,True
105311,raw,"DURING FLIGHT, ENGINE RPM WAS 2740 FOR 3 SECONDS. REMOVED SD CARD & C/W LYCOMING , OVERSPEED CONSI","DURING FLIGHT, ENGINE RPM WAS 2740 FOR 3 SECONDS. REMOVED SD CARD & C/W LYCOMING , OVERSPEED CONSI","DURING FLIGHT, ENGINE RPM WAS 2740 FOR 3 SECONDS.","REMOVED SD CARD & C/W LYCOMING , OVERSPEED CONSI","DURING FLIGHT, ENGINE RPM WAS 2740 FOR 3 SECONDS.","REMOVED SD CARD & C/W LYCOMING , OVERSPEED CONSI","DURING FLIGHT, ENGINE RPM WAS 2740 FOR 3 SECONDS.","REMOVED SD CARD & C/W LYCOMING , OVERSPEED CONSI",True,True,none,none,True
105312,raw,"LOW COMPRESSION ON #3 CYLINDER. STAKED VALVE, COMPRESSION CAME UP TO 72/80.","LOW COMPRESSION ON #3 CYLINDER. STAKED VALVE, COMPRESSION CAME UP TO 72/80.",LOW COMPRESSION ON #3 CYLINDER.,"STAKED VALVE, COMPRESSION CAME UP TO 72/80.",LOW COMPRESSION ON #3 CYLINDER.,"STAKED VALVE, COMPRESSION CAME UP TO 72/80.",LOW COMPRESSION ON #3 CYLINDER.,"STAKED VALVE, COMPRESSION CAME UP TO 72/80.",True,True,none,none,True
105313,raw,BOTH BAFFLE PLUGS DAMAGED. REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS DAMAGED. REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED BAFFLE PLUGS.,BOTH BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED BAFFLE PLUGS.,True,True,none,none,True
105314,raw,"LARGE POOL OF OIL UNDER ENGINE. OIL HAS BEEN ADDED LAST 2 DA RAN A/C, NO LEAKS NOTED. OBSERVED A/C FOR SEVERAL HOURS","LARGE POOL OF OIL UNDER ENGINE. OIL HAS BEEN ADDED LAST 2 DA RAN A/C, NO LEAKS NOTED. OBSERVED A/C FOR SEVERAL HOURS",LARGE POOL OF OIL UNDER ENGINE. OIL HAS BEEN ADDED LAST 2 DA,"RAN A/C, NO LEAKS NOTED. OBSERVED A/C FOR SEVERAL HOURS",LARGE POOL OF OIL UNDER ENGINE. OIL HAS BEEN ADDED LAST 2 DA,"RAN A/C, NO LEAKS NOTED. OBSERVED A/C FOR SEVERAL HOURS",LARGE POOL OF OIL UNDER ENGINE. OIL HAS BEEN ADDED LAST 2 DA,"RAN A/C, NO LEAKS NOTED. OBSERVED A/C FOR SEVERAL HOURS",True,True,none,none,True
105315,raw,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE. REMOVED INTAKE TUBES.,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE. REMOVED INTAKE TUBES.,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,REMOVED INTAKE TUBES.,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,REMOVED INTAKE TUBES.,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,REMOVED INTAKE TUBES.,True,True,none,none,True
105316,raw,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE. RESWAGED INTAKE TUBE INSERTS.,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE. RESWAGED INTAKE TUBE INSERTS.,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,RESWAGED INTAKE TUBE INSERTS.,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,RESWAGED INTAKE TUBE INSERTS.,#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,RESWAGED INTAKE TUBE INSERTS.,True,True,none,none,True
105317,raw,"#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE. INSTALLED #3 & 4 INTAKE TUBES W/ NEW GASKETS. RAN A/C,","#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE. INSTALLED #3 & 4 INTAKE TUBES W/ NEW GASKETS. RAN A/C,",#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,"INSTALLED #3 & 4 INTAKE TUBES W/ NEW GASKETS. RAN A/C,",#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,"INSTALLED #3 & 4 INTAKE TUBES W/ NEW GASKETS. RAN A/C,",#3 & 4 CYLINDER INTAKE TUBE INSERTS IN SUMP LOOSE.,"INSTALLED #3 & 4 INTAKE TUBES W/ NEW GASKETS. RAN A/C,",True,True,none,none,True
105318,raw,L/H ENG #2 CYL INTAKE GASKET LEAKING. REPLACED GASKET.,L/H ENG #2 CYL INTAKE GASKET LEAKING. REPLACED GASKET.,L/H ENG #2 CYL INTAKE GASKET LEAKING.,REPLACED GASKET.,L/H ENG #2 CYL INTAKE GASKET LEAKING.,REPLACED GASKET.,L/H ENG #2 CYL INTAKE GASKET LEAKING.,REPLACED GASKET.,True,True,none,none,True
105319,raw,REACHED 2720 RPM FOR ABOUT 2 SECONDS. REMOVED SD CARD & FOUND MAX RPM TO BE LESS THAN 5% RATE,REACHED 2720 RPM FOR ABOUT 2 SECONDS. REMOVED SD CARD & FOUND MAX RPM TO BE LESS THAN 5% RATE,REACHED 2720 RPM FOR ABOUT 2 SECONDS.,REMOVED SD CARD & FOUND MAX RPM TO BE LESS THAN 5% RATE,REACHED 2720 RPM FOR ABOUT 2 SECONDS.,REMOVED SD CARD & FOUND MAX RPM TO BE LESS THAN 5% RATE,REACHED 2720 RPM FOR ABOUT 2 SECONDS.,REMOVED SD CARD & FOUND MAX RPM TO BE LESS THAN 5% RATE,True,True,none,none,True
105320,raw,"AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL INSPECTED & FOUND #4 PISTON SMILED NEAR EXHAUST VALVE.","AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL INSPECTED & FOUND #4 PISTON SMILED NEAR EXHAUST VALVE.","AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL",INSPECTED & FOUND #4 PISTON SMILED NEAR EXHAUST VALVE.,"AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL",INSPECTED & FOUND #4 PISTON SMILED NEAR EXHAUST VALVE.,"AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL",INSPECTED & FOUND #4 PISTON SMILED NEAR EXHAUST VALVE.,True,True,none,none,True
105321,raw,"AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL REMOVED #4 CYL ASSY, BEGAN INSTALLATION OF NEW CYL #4.","AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL REMOVED #4 CYL ASSY, BEGAN INSTALLATION OF NEW CYL #4.","AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL","REMOVED #4 CYL ASSY, BEGAN INSTALLATION OF NEW CYL #4.","AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL","REMOVED #4 CYL ASSY, BEGAN INSTALLATION OF NEW CYL #4.","AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL","REMOVED #4 CYL ASSY, BEGAN INSTALLATION OF NEW CYL #4.",True,True,none,none,True
105322,raw,"AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL CYL INSTALLATION DONE IAW LYCOMING OVERHAUL MANUAL. A/C","AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL CYL INSTALLATION DONE IAW LYCOMING OVERHAUL MANUAL. A/C","AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL",CYL INSTALLATION DONE IAW LYCOMING OVERHAUL MANUAL. A/C,"AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL",CYL INSTALLATION DONE IAW LYCOMING OVERHAUL MANUAL. A/C,"AFTER ENGINE START, THERE WAS ENGINE VIBRATION. SUSPECT CYL",CYL INSTALLATION DONE IAW LYCOMING OVERHAUL MANUAL. A/C,True,True,none,none,True
